Unnamed: 0,observation_hour,speed,rpm,acceleration,throttle_position,engine_temperature,engine_load_value,heart_rate,current_weather,visibility,precipitation,accidents_onsite,design_speed,accidents_time
14381,16,2.99999999999999,1182.0,-0.41,14.1,95,28.6,93,7,8.0,8.0,13.0,70,0
5719,14,76.0,2729.0,0.17,82.0,88,80.8,73,7,16.1,0.0,23.0,70,2
13722,15,86.0,2472.0,0.27,56.5,94,89.8,91,18,3.2,0.0,6.99999999999999,70,1
15064,16,104.0,2981.0,0.0999999999999999,23.5,91,71.4,100,7,8.0,8.0,12.0,90,0
20573,20,81.0,2301.0,0.25,48.2,91,87.1,76,18,8.0,0.0,19.0,90,2
11995,15,98.0,2792.0,0.13,63.5,94,89.4,100,18,3.2,0.0,5.99999999999998,90,0
12836,15,72.0,2608.0,-0.68,16.9,94,37.6,102,18,3.2,0.0,0.999999999999988,70,0
6641,14,37.0,1221.0,-1.06,26.3,101,19.2,74,5,16.1,0.0,131.0,70,10
22768,15,75.0,2171.0,-0.14,16.1,91,20.0,109,18,3.2,0.0,88.0,60,6
1341,15,6.99999999999999,1138.0,-0.48,26.3,102,28.6,71,9,8.0,2.4,102.0,90,6
15549,16,54.0,2614.0,0.0,19.6,91,36.5,100,7,8.0,24.0,15.0,90,1
13566,15,97.0,2809.0,0.2,64.3,94,89.8,105,18,3.2,8.0,6.99999999999999,70,0
20722,20,57.0,1657.0,-1.48,15.3,92,22.7,80,18,8.0,0.0,27.0,80,4
3328,16,78.0,2831.0,0.0,77.3,95,26.3,61,6,16.1,1.3,15.0,90,1
3540,16,58.0,1667.0,0.33,23.9,95,26.3,63,6,16.1,4.7,12.0,50,0
14978,16,120.0,3417.0,-0.22,25.1,91,52.5,101,7,8.0,8.0,6.99999999999999,90,0
1257,15,65.0,2384.0,-0.25,29.8,85,19.2,64,9,16.1,2.4,8.99999999999999,70,0
8604,15,41.0,2963.0,-0.26,65.9,100,79.6,81,7,16.1,0.0,82.0,70,0
1739,15,0.0,923.0,0.0,20.8,95,26.3,73,7,6.4,1.5,95.0,50,3
20600,20,87.0,2457.0,0.0,16.9,91,22.7,81,18,8.0,0.0,134.0,90,6
16075,16,100.0,2888.0,0.11,17.6,91,23.1,91,7,8.0,8.0,9.99999999999998,70,1
15310,16,61.0,1798.0,-0.6,15.3,91,22.7,101,7,8.0,8.0,9.99999999999998,90,0
1404,15,67.0,2430.0,0.27,26.7,87,18.0,68,9,8.0,2.4,8.99999999999999,70,1
8062,15,39.0,1411.0,-1.78,23.1,96,18.4,72,7,16.1,0.0,20.0,70,2
8139,15,52.0,1920.0,-0.24,33.3,99,50.6,69,7,16.1,0.0,27.0,70,0
4929,16,53.0,1900.0,-0.27,24.3,95,26.3,61,6,16.1,1.3,14.0,90,0
22081,16,57.0,1645.0,-0.12,14.9,91,27.5,97,7,8.0,8.0,9.99999999999998,90,0
19919,19,120.0,3433.0,-0.44,19.2,92,26.3,85,7,5.6,9.6,2.99999999999999,80,0
1232,15,71.0,2566.0,-0.23,26.7,83,16.5,65,9,8.0,2.4,15.0,80,0
15730,16,64.0,2351.0,0.13,16.9,90,23.1,98,7,8.0,24.0,9.99999999999998,80,0
2670,16,53.0,1917.0,-0.25,81.6,95,26.3,67,6,16.1,4.7,9.99999999999998,60,1
9477,15,39.0,1970.0,0.34,26.3,102,20.8,71,5,16.1,0.0,33.0,70,6
20810,20,85.0,3084.0,-0.18,18.4,92,24.7,85,18,8.0,0.0,2.99999999999999,90,0
2350,15,38.0,1367.0,0.48,21.6,95,26.3,69,9,16.1,2.4,8.99999999999999,70,0
12147,15,96.0,2722.0,0.11,85.5,94,91.0,100,18,3.2,0.0,2.99999999999999,90,0
22839,15,104.0,2985.0,-0.25,18.0,91,24.7,110,18,3.2,8.0,4.99999999999999,70,2
1457,15,27.0,2217.0,-0.24,38.4,81,65.9,65,9,8.0,2.4,83.0,90,9
19297,19,88.0,2531.0,0.24,84.3,92,91.8,84,7,6.4,4.8,13.0,90,0
446,15,79.0,2265.0,0.0,81.6,95,78.8,66,7,8.0,0.0,4.99999999999999,90,1
17111,19,49.0,1769.0,-0.68,15.3,94,21.2,84,7,6.4,4.8,16.0,80,0
5052,16,85.0,2437.0,-0.22,27.1,95,26.3,63,6,16.1,4.7,2.99999999999999,70,0
10102,15,23.0,1919.0,-0.16,47.8,102,72.2,71,5,16.1,0.0,41.0,70,2
9233,15,7.99999999999999,912.0,-1.93,22.4,96,25.9,76,5,16.1,0.0,44.0,70,1
15855,16,74.0,2666.0,0.43,18.0,91,30.6,97,7,8.0,24.0,2.99999999999999,90,0
16420,16,0.0,925.0,-0.66,12.9,94,22.0,84,7,8.0,8.0,12.0,70,2
22717,16,0.0,913.0,0.0,22.0,103,23.9,77,6,16.1,0.0,11.0,70,2
20386,20,103.0,2933.0,-0.2,83.9,94,92.5,74,7,8.0,0.0,13.0,70,2
9186,15,35.0,1768.0,-1.78,24.3,96,18.8,75,5,16.1,0.0,75.0,70,1
3609,16,31.0,1614.0,-0.25,81.6,95,26.3,67,6,16.1,4.7,23.0,90,0
9848,15,0.0,898.0,0.0,21.2,101,22.0,75,5,16.1,0.0,45.0,70,2
1898,15,84.0,2413.0,-0.25,26.3,95,26.3,69,6,16.1,0.299999999999998,2.99999999999999,60,0
4475,16,83.0,2374.0,0.0,72.9,95,26.3,62,6,16.1,4.7,21.0,90,1
10808,16,23.0,1829.0,1.28,82.0,92,73.3,70,5,16.1,0.0,151.0,50,8
16665,18,0.0,658.0,0.0,12.9,97,23.9,89,7,4.0,8.8,8.99999999999999,70,0
2658,16,59.0,2092.0,-1.03,38.8,95,26.3,69,6,16.1,4.7,8.99999999999999,90,1
1061,15,47.0,2398.0,0.17,82.0,86,81.6,73,9,8.0,2.4,6.99999999999999,90,1
20160,20,93.0,2682.0,-0.19,55.7,91,86.3,81,7,8.0,0.0,6.99999999999999,90,1
13349,15,74.0,2688.0,0.26,17.3,91,22.7,105,18,3.2,8.0,19.0,70,2
3028,16,68.0,2451.0,0.48,63.9,95,26.3,69,6,16.1,1.3,51.0,90,0
13262,15,39.0,1447.0,0.28,14.1,93,22.0,96,18,3.2,8.0,17.0,60,1
20759,20,60.0,2853.0,0.0,18.0,94,21.2,83,18,8.0,0.0,14.0,90,0
19254,19,68.0,1943.0,0.42,85.1,94,91.8,81,7,6.4,4.8,15.0,90,0
18261,19,38.0,2753.0,-0.35,17.6,92,39.6,85,18,3.2,8.8,93.0,50,9
18896,19,90.0,3221.0,-0.41,18.4,90,24.7,84,7,6.4,0.0,71.0,70,3
21726,16,91.0,2596.0,0.52,58.4,91,89.0,100,7,8.0,8.0,11.0,90,0
1119,15,54.0,2746.0,0.22,82.0,90,82.0,68,9,8.0,2.4,5.99999999999998,70,1
21540,14,84.0,3045.0,0.48,38.8,98,59.6,73,5,16.1,0.0,45.0,70,3
22715,15,34.0,2619.0,0.68,20.0,94,30.2,104,18,3.2,8.0,83.0,90,9
18964,19,68.0,2481.0,-0.5,16.9,91,22.4,84,7,6.4,0.0,8.99999999999999,70,0
6436,14,27.0,2218.0,-0.34,26.3,104,18.0,74,5,16.1,0.0,52.0,70,1
22132,20,82.0,2378.0,-0.16,16.9,91,22.7,88,18,8.0,0.0,25.0,90,0
18601,19,68.0,2415.0,0.95,51.0,94,86.3,81,7,6.4,0.0,2.99999999999999,90,0
378,15,66.0,2382.0,-0.19,82.0,92,79.6,69,9,16.1,2.4,3.99999999999998,90,0
3934,16,68.0,2004.0,-0.37,36.9,95,26.3,63,6,16.1,4.7,14.0,80,0
16297,16,0.0,662.0,0.0,13.3,94,38.8,96,7,8.0,8.0,8.99999999999999,70,1
21670,19,91.0,2600.0,0.0,17.3,93,23.9,83,7,5.6,9.6,62.0,90,1
8032,15,3.99999999999999,1599.0,0.49,36.9,94,19.2,65,7,16.1,0.0,26.0,70,3
18274,19,50.0,2432.0,0.51,51.4,94,90.2,84,18,3.2,8.8,95.0,50,9
13723,15,87.0,2502.0,0.13,56.9,94,89.8,89,18,3.2,0.0,6.99999999999999,70,1
3873,16,60.0,2159.0,0.5,82.0,95,26.3,66,6,16.1,4.7,22.0,90,0
15376,16,44.0,1243.0,0.28,14.1,91,22.4,92,7,8.0,24.0,16.0,70,0
22319,19,6.0,1001.0,-0.23,13.7,94,25.9,83,18,3.2,8.8,96.0,50,9
13009,15,111.0,3179.0,0.27,69.0,94,93.7,105,7,8.0,0.0,11.0,70,0
5102,16,115.0,3305.0,0.0,29.0,95,26.3,72,6,16.1,4.7,3.99999999999998,90,1
15397,16,42.0,1202.0,0.0,13.7,93,22.4,101,7,8.0,24.0,16.0,80,0
9487,15,30.0,1515.0,-0.25,32.9,102,52.9,71,5,16.1,0.0,74.0,70,6
4328,16,53.0,2704.0,0.47,58.0,95,26.3,64,6,16.1,4.7,22.0,80,1
419,15,78.0,2819.0,0.12,82.0,95,82.0,65,7,8.0,0.0,15.0,90,1
8910,15,55.0,1997.0,0.0,25.5,88,18.8,74,7,16.1,0.0,11.0,70,1
692,15,79.0,2283.0,0.0,26.7,93,18.8,63,7,8.0,0.0,1.99999999999998,90,0
9136,15,38.0,1922.0,0.25,33.7,101,48.2,72,5,16.1,0.0,64.0,70,2
15075,16,105.0,3033.0,-0.17,18.8,92,28.2,96,7,8.0,8.0,19.0,90,0
7687,15,0.0,897.0,0.0,21.6,103,23.1,74,5,16.1,0.0,48.0,70,1
2772,16,56.0,2028.0,0.26,79.2,95,26.3,68,6,16.1,4.7,11.0,70,0
17127,19,40.0,1959.0,-0.14,17.3,94,32.9,84,7,6.4,4.8,27.0,70,1
7332,14,0.0,913.0,0.0,23.9,104,30.2,74,5,16.1,0.0,29.0,70,2
6659,14,0.0,894.0,0.0,22.4,101,25.5,71,5,16.1,0.0,132.0,70,10
1120,15,55.0,2800.0,0.23,82.0,91,82.7,70,9,8.0,2.4,6.99999999999999,70,1
4116,16,0.0,920.0,0.0,22.4,95,26.3,74,6,16.1,4.7,22.0,80,1
10250,15,0.0,893.0,0.0,23.5,98,29.8,69,5,16.1,0.0,85.0,70,4
13359,15,70.0,2498.0,0.0,18.4,91,34.9,101,18,3.2,8.0,19.0,70,2
11472,16,16.0,1287.0,0.45,34.9,105,63.5,74,6,16.1,0.0,26.0,70,2
6772,14,0.0,896.0,0.0,22.0,101,23.9,67,5,16.1,0.0,60.0,70,2
20972,20,102.0,2899.0,-0.95,18.0,91,23.9,84,7,8.0,0.0,12.0,90,1
14124,16,85.0,3049.0,0.25,73.7,93,91.0,102,7,8.0,24.0,14.0,90,0
8571,15,11.0,926.0,-0.18,45.5,102,66.7,75,7,16.1,0.0,100.0,70,0
23094,16,110.0,3143.0,0.18,29.0,95,26.3,71,6,16.1,4.7,12.0,90,0
5676,14,89.0,3211.0,0.0,80.8,88,87.1,68,7,16.1,0.0,15.0,90,1
15008,16,129.0,3697.0,0.14,28.2,91,58.0,96,7,8.0,8.0,2.99999999999999,80,0
10258,15,0.0,901.0,0.0,23.1,99,27.8,66,5,16.1,0.0,85.0,70,4
4643,16,100.0,2840.0,-1.26,27.8,95,26.3,63,6,16.1,4.7,11.0,90,0
3309,16,73.0,2642.0,-0.53,27.5,95,26.3,62,6,16.1,1.3,90.0,90,2
2503,16,65.0,2362.0,0.26,26.7,95,26.3,68,6,16.1,4.7,80.0,70,1
9958,15,41.0,1490.0,-0.51,47.5,97,71.0,73,5,16.1,0.0,30.0,70,2
14848,16,100.0,2876.0,0.26,32.5,92,28.6,97,7,8.0,8.0,6.99999999999999,70,0
14328,16,6.99999999999999,980.0,0.46,15.3,95,33.7,93,7,8.0,8.0,12.0,50,0
20992,20,88.0,2543.0,0.0,16.9,91,22.0,80,7,8.0,0.0,1.99999999999998,90,0
21453,16,104.0,2952.0,-0.29,18.0,94,24.7,102,7,8.0,8.0,9.99999999999998,80,0
13941,16,90.0,2585.0,0.25,20.8,94,42.0,100,7,8.0,24.0,12.0,60,0
15482,16,51.0,2458.0,-0.13,16.9,91,23.1,98,7,8.0,24.0,26.0,90,0
22958,14,42.0,2086.0,-0.94,25.9,92,18.4,75,5,16.1,0.0,60.0,70,3
6833,14,26.0,2171.0,0.9,80.8,104,79.2,76,5,16.1,0.0,60.0,70,2
11409,16,13.0,2003.0,0.24,27.5,100,23.1,62,6,16.1,0.0,27.0,70,1
15851,16,70.0,2516.0,0.42,19.2,91,36.5,98,7,8.0,24.0,2.99999999999999,90,0
14189,16,44.0,2142.0,-0.13,15.7,94,44.7,98,7,8.0,8.0,6.99999999999999,90,1
16776,19,93.0,2673.0,0.0,81.6,94,81.2,81,7,5.6,9.6,11.0,90,0
21987,15,74.0,2706.0,-0.14,17.3,91,24.3,102,18,3.2,8.0,71.0,70,5
5082,16,104.0,2986.0,0.0,28.2,95,26.3,71,6,16.1,4.7,11.0,70,0
7161,14,0.0,901.0,0.0,22.0,104,23.9,76,5,16.1,0.0,64.0,70,3
14928,16,90.0,2575.0,0.43,58.0,94,89.4,102,7,8.0,8.0,2.99999999999999,90,0
10886,16,73.0,2650.0,0.33,34.9,96,44.7,73,5,16.1,0.0,6.99999999999999,90,0
20035,19,96.0,2728.0,0.23,64.7,91,85.5,81,7,5.6,9.6,2.99999999999999,90,0
20967,20,118.0,3401.0,-0.44,19.2,91,25.1,84,7,8.0,0.0,6.99999999999999,90,0
5316,16,0.0,909.0,0.0,21.2,95,26.3,64,6,16.1,4.7,11.0,70,2
18219,19,62.0,2953.0,0.42,85.5,94,92.9,83,18,3.2,8.8,0.999999999999988,70,0
20331,20,86.0,2457.0,-0.27,16.9,90,22.7,81,7,8.0,0.0,30.0,90,1
18721,19,99.0,3576.0,0.11,80.0,94,98.8,80,7,6.4,0.0,5.99999999999998,90,0
19961,19,99.0,2852.0,0.22,82.0,91,89.4,84,7,5.6,9.6,3.99999999999998,90,0
18666,19,106.0,3027.0,0.0,85.1,91,93.7,88,7,6.4,0.0,14.0,80,0
16015,16,105.0,3001.0,0.0900000000000002,18.0,90,24.7,97,7,8.0,8.0,5.99999999999998,90,1
20766,20,56.0,2654.0,-0.18,17.3,91,23.1,85,18,8.0,0.0,16.0,80,0
21768,15,82.0,2367.0,0.0,58.0,95,91.0,84,18,3.2,0.0,4.99999999999999,90,0
5403,14,0.0,886.0,0.0,22.0,99,24.7,71,7,16.1,0.0,8.99999999999999,70,0
20456,20,88.0,2568.0,-1.32,17.3,92,23.9,79,18,8.0,0.0,14.0,90,1
940,15,64.0,2361.0,-0.73,26.7,95,18.0,62,9,8.0,2.4,12.0,80,3
10774,15,39.0,1922.0,-0.42,28.6,92,23.1,70,5,16.1,0.0,121.0,50,3
5824,14,80.0,2293.0,0.24,82.0,90,80.0,72,5,16.1,0.0,54.0,90,0
19408,19,97.0,2756.0,0.28,16.9,94,19.6,83,7,6.4,4.8,245.0,90,11
16614,18,0.0,649.0,0.0,12.9,95,24.3,76,7,4.0,8.8,8.99999999999999,70,0
9026,15,59.0,2187.0,0.2,66.3,98,73.7,73,5,16.1,0.0,44.0,70,4
15724,16,60.0,2197.0,-0.13,16.5,91,22.7,93,7,8.0,24.0,9.99999999999998,80,0
18444,19,94.0,2686.0,0.36,17.3,91,22.7,84,7,6.4,0.0,2.99999999999999,70,0
15936,16,82.0,2350.0,0.27,16.5,91,22.4,91,7,8.0,8.0,15.0,70,2
15947,16,86.0,2484.0,0.57,54.9,90,89.8,96,7,8.0,8.0,56.0,90,2
899,15,57.0,2053.0,0.0,32.9,98,31.0,73,7,8.0,0.0,186.0,60,9
2985,16,77.0,2200.0,-0.27,78.8,95,26.3,63,6,16.1,1.3,40.0,70,1
21223,15,84.0,3062.0,0.4,18.4,91,21.2,113,18,3.2,8.0,6.99999999999999,80,1
12828,15,81.0,2921.0,0.14,64.7,94,78.0,102,18,3.2,0.0,0.999999999999988,70,0
19874,19,103.0,2935.0,0.38,82.4,91,92.5,89,7,5.6,9.6,17.0,80,1
16587,16,0.0,662.0,0.0,12.5,95,22.7,98,7,8.0,8.0,8.99999999999999,70,1
698,15,80.0,2305.0,0.0,26.7,94,18.8,65,7,8.0,0.0,3.99999999999998,80,0
4232,16,0.999999999999997,922.0,-0.51,22.7,95,26.3,72,6,16.1,4.7,20.0,90,1
12292,15,98.0,2812.0,0.21,25.9,92,67.8,92,18,3.2,0.0,16.0,90,1
5723,14,71.0,2560.0,0.24,81.6,88,80.4,74,7,16.1,0.0,2.99999999999999,70,0
4222,16,1.99999999999999,904.0,-0.23,22.0,95,26.3,63,6,16.1,4.7,21.0,90,1
5550,14,88.0,2534.0,0.0,82.0,102,80.4,77,7,16.1,0.0,41.0,90,1
11269,16,113.0,3250.0,-1.01,29.0,90,15.3,72,6,16.1,0.0,11.0,70,1
17649,19,81.0,2923.0,-0.48,47.5,92,31.8,80,7,6.4,0.0,7.99999999999998,90,0
11833,15,20.0,1533.0,0.26,14.5,96,32.9,105,18,3.2,0.0,8.99999999999999,70,0
17070,19,87.0,2473.0,0.24,85.1,94,92.5,83,7,6.4,4.8,2.99999999999999,90,1
4958,16,99.0,2817.0,0.48,36.9,95,26.3,63,6,16.1,1.3,46.0,90,1
15447,16,52.0,2546.0,-0.0999999999999999,16.5,92,20.4,96,7,8.0,24.0,84.0,90,2
15682,16,60.0,2179.0,0.14,16.1,91,21.6,97,7,8.0,24.0,34.0,60,1
16536,16,6.0,940.0,0.0,14.1,94,30.2,104,7,8.0,8.0,8.99999999999999,70,1
22962,15,32.0,1618.0,-0.13,24.3,94,54.1,93,18,3.2,0.0,186.0,60,9
16136,16,85.0,2409.0,-1.4,16.5,92,21.2,97,7,8.0,8.0,19.0,70,1
20643,20,93.0,2667.0,0.21,17.6,93,22.4,78,18,8.0,0.0,18.0,60,0
6841,14,41.0,1532.0,-0.24,32.5,103,39.6,67,5,16.1,0.0,59.0,70,2
19105,19,93.0,2662.0,-0.18,20.0,94,41.6,84,7,6.4,0.0,5.99999999999998,70,0
20235,20,103.0,2971.0,-0.47,78.4,91,91.4,78,7,8.0,0.0,6.99999999999999,80,1
21842,19,70.0,2036.0,0.0,78.8,94,90.2,81,7,5.6,9.6,6.99999999999999,90,0
21986,15,76.0,2185.0,-1.54,16.1,91,22.0,106,18,3.2,8.0,13.0,50,7
12680,15,67.0,1929.0,-0.11,15.7,91,21.2,98,18,3.2,8.0,73.0,90,7
1788,15,26.0,2123.0,-1.0,25.1,95,26.3,78,7,6.4,1.5,96.0,50,3
1633,15,54.0,1961.0,-0.14,82.0,97,82.7,66,7,6.4,1.5,2.99999999999999,70,0
7959,15,51.0,2611.0,0.0,67.5,97,75.7,70,7,16.1,0.0,20.0,70,1
2165,15,47.0,2372.0,0.61,38.0,95,26.3,71,9,8.0,2.4,104.0,90,6
2803,16,69.0,2493.0,0.15,82.0,95,26.3,68,6,16.1,4.7,2.99999999999999,90,0
7745,15,0.0,898.0,0.0,22.4,99,26.3,72,5,16.1,0.0,38.0,70,1
19495,19,93.0,3364.0,0.0,32.2,93,82.0,78,7,6.4,4.8,20.0,70,0
8130,15,57.0,2079.0,0.72,76.5,98,74.5,70,7,16.1,0.0,22.0,70,0
11981,15,91.0,2594.0,0.0,83.9,94,92.2,97,18,3.2,0.0,15.0,90,0
1795,15,0.0,905.0,0.0,21.6,95,26.3,75,7,6.4,1.5,96.0,50,3
21769,16,71.0,2555.0,0.27,80.4,95,26.3,67,6,16.1,4.7,8.99999999999999,90,0
18149,19,96.0,2735.0,-0.22,17.3,91,22.7,84,35,8.0,0.0,2.99999999999999,90,0
14953,16,118.0,3404.0,0.0700000000000001,27.5,92,58.0,94,7,8.0,8.0,3.99999999999998,90,0
8097,15,0.0,905.0,0.0,21.6,93,23.5,69,7,16.1,0.0,20.0,70,0
5250,16,20.0,1021.0,0.0,29.0,95,26.3,67,6,16.1,4.7,7.99999999999998,70,1
18376,19,78.0,2239.0,0.0,52.5,94,92.2,85,35,8.0,0.0,3.99999999999998,90,0
13321,15,78.0,2829.0,0.0,17.6,91,23.5,96,18,3.2,8.0,1.99999999999998,90,0
18295,19,78.0,2909.0,0.0,21.6,94,46.7,81,18,3.2,8.8,3.99999999999998,70,0
6780,14,0.0,909.0,0.0,21.6,102,22.7,67,5,16.1,0.0,60.0,70,2
17014,19,85.0,2423.0,0.0,85.5,94,92.9,83,7,5.6,9.6,4.99999999999999,90,1
11781,15,0.0,675.0,0.0,12.5,91,23.5,98,18,3.2,0.0,8.99999999999999,70,0
12319,15,96.0,2754.0,-0.21,17.6,91,25.1,100,18,3.2,0.0,2.99999999999999,80,0
19049,19,73.0,3484.0,0.0,36.9,94,68.2,81,7,6.4,0.0,15.0,70,0
15932,16,80.0,2272.0,0.22,16.5,90,20.8,89,7,8.0,8.0,1.99999999999998,70,0
20218,20,94.0,2689.0,0.43,35.7,91,81.6,85,7,8.0,0.0,2.99999999999999,80,0
869,15,80.0,2304.0,-0.49,26.3,98,18.0,66,9,8.0,2.4,9.99999999999998,70,1
17987,19,79.0,2847.0,0.46,17.6,91,23.5,85,7,6.4,0.0,3.99999999999998,90,0
15311,16,58.0,1678.0,-0.81,15.3,91,23.5,101,7,8.0,8.0,9.99999999999998,90,0
2001,15,82.0,2370.0,-0.62,26.3,95,26.3,69,6,16.1,0.299999999999998,0.0,70,0
16458,16,0.0,706.0,0.0,15.3,94,77.6,83,7,8.0,8.0,12.0,70,2
9606,15,0.0,898.0,0.0,22.0,103,23.9,71,5,16.1,0.0,100.0,70,5
6129,14,44.0,2230.0,0.51,42.0,90,75.3,71,5,16.1,0.0,41.0,70,2
15767,16,33.0,1599.0,-0.54,14.9,93,23.5,100,7,8.0,24.0,221.0,90,14
20286,20,108.0,3106.0,-0.59,64.3,91,90.6,89,7,8.0,0.0,20.0,90,2
11417,16,11.0,860.0,-0.73,22.7,101,27.5,62,6,16.1,0.0,28.0,70,1
9628,15,38.0,1935.0,-0.25,29.4,103,31.8,71,5,16.1,0.0,45.0,70,4
10788,15,0.0,0.0,0.0,27.5,89,0.0,73,5,16.1,0.0,127.0,50,4
20577,20,76.0,2190.0,-0.46,16.5,92,22.0,76,18,8.0,0.0,12.0,90,1
18693,19,80.0,2282.0,-0.24,85.5,95,92.9,81,7,6.4,0.0,8.99999999999999,70,2
14164,16,46.0,2205.0,0.32,52.2,93,91.0,92,7,8.0,8.0,11.0,90,0
19134,19,87.0,2504.0,0.0,80.0,94,91.4,79,7,6.4,0.0,2.99999999999999,90,0
8127,15,45.0,2286.0,1.12,78.8,98,76.1,69,7,16.1,0.0,20.0,70,0
19643,19,92.0,2636.0,-0.24,75.3,93,90.6,85,7,6.4,4.8,12.0,80,1
22996,16,100.0,2874.0,0.26,36.9,95,26.3,68,6,16.1,4.7,13.0,90,1
14070,16,91.0,2597.0,0.25,58.0,94,89.0,94,7,8.0,24.0,24.0,70,0
7836,15,0.0,906.0,0.0,22.0,98,24.3,78,5,16.1,0.0,37.0,70,2
22481,16,85.0,2429.0,-0.55,16.9,93,23.1,101,7,8.0,24.0,19.0,60,0
13127,15,85.0,2444.0,-0.67,16.5,93,22.7,105,18,3.2,8.0,0.999999999999988,90,0
21854,15,54.0,1956.0,0.27,62.4,94,90.6,101,18,3.2,8.0,15.0,60,1
13606,15,76.0,2770.0,0.0,21.6,94,89.0,92,18,3.2,0.0,7.99999999999998,90,1
19497,19,93.0,3392.0,0.0,38.4,93,93.7,79,7,6.4,4.8,18.0,60,0
1638,15,53.0,1912.0,0.0,82.0,99,83.9,65,7,6.4,1.5,0.999999999999988,70,0
20556,20,84.0,2389.0,0.57,33.7,91,82.0,74,18,8.0,0.0,9.99999999999998,80,0
22215,20,114.0,3262.0,-0.7,18.8,91,26.7,80,7,8.0,0.0,67.0,70,2
16822,19,85.0,2436.0,-0.17,74.9,94,92.2,87,7,5.6,9.6,16.0,90,0
5704,14,83.0,2968.0,0.0,82.0,88,83.5,74,7,16.1,0.0,45.0,90,3
16069,16,99.0,2838.0,0.0900000000000002,17.6,91,23.1,91,7,8.0,8.0,19.0,70,2
18760,19,43.0,2085.0,-0.39,16.1,92,22.7,85,7,6.4,0.0,13.0,60,1
9137,15,40.0,2032.0,0.5,33.7,101,49.4,72,5,16.1,0.0,64.0,70,2
8914,15,56.0,2030.0,0.0,25.5,88,18.4,75,7,16.1,0.0,42.0,70,1
12700,15,75.0,2706.0,-0.35,60.4,94,89.0,110,18,3.2,8.0,0.999999999999988,70,0
2340,15,41.0,1502.0,-0.55,22.4,95,26.3,66,9,8.0,2.4,16.0,60,0
20604,20,86.0,2464.0,0.0,16.9,91,22.7,80,18,8.0,0.0,70.0,90,6
12241,15,84.0,2414.0,-1.17,16.5,94,23.1,96,18,3.2,0.0,39.0,80,1
850,15,64.0,2313.0,0.0,26.3,99,18.0,67,9,8.0,2.4,12.0,60,2
3047,16,76.0,2727.0,-0.27,36.5,95,26.3,62,6,16.1,1.3,56.0,70,3
22243,19,98.0,2787.0,0.0,16.9,94,35.3,92,7,6.4,4.8,24.0,70,2
16920,19,74.0,2673.0,0.17,85.1,94,91.4,81,7,5.6,9.6,11.0,70,0
17234,19,97.0,3470.0,0.24,32.9,94,82.0,84,7,6.4,4.8,18.0,90,0
14186,16,45.0,2194.0,-0.12,22.0,94,85.1,98,7,8.0,8.0,6.99999999999999,90,1
7945,15,46.0,2321.0,0.26,56.1,99,73.7,74,7,16.1,0.0,15.0,70,0
2986,16,76.0,2209.0,-0.27,38.4,95,26.3,63,6,16.1,1.3,39.0,90,2
13503,15,61.0,2885.0,-0.11,20.4,94,22.0,93,18,3.2,8.0,8.99999999999999,90,2
7588,15,30.0,1619.0,-1.3,36.9,99,66.3,78,5,16.1,0.0,30.0,70,1
17707,19,54.0,2009.0,-0.95,15.7,94,24.3,84,7,6.4,0.0,5.99999999999998,50,0
10518,15,17.0,2699.0,0.71,36.1,103,49.4,76,5,16.1,0.0,33.0,70,3
12266,15,97.0,2770.0,0.42,61.6,91,89.4,94,18,3.2,0.0,8.99999999999999,70,0
10084,15,0.999999999999997,923.0,-1.26,23.1,99,27.5,81,5,16.1,0.0,50.0,70,2
5633,14,77.0,2781.0,0.24,81.6,85,82.0,75,7,16.1,0.0,4.99999999999999,90,0
5663,14,87.0,3149.0,0.0,82.0,87,87.1,76,7,16.1,0.0,6.99999999999999,70,0
6361,14,33.0,1744.0,-0.25,24.7,102,20.8,76,5,16.1,0.0,89.0,70,7
1504,15,76.0,2740.0,0.33,82.0,96,82.4,71,9,8.0,2.4,1.99999999999998,70,0
6754,14,0.0,898.0,0.0,22.7,99,26.3,77,5,16.1,0.0,60.0,70,2
5430,14,0.0,901.0,0.0,22.0,102,23.5,77,7,16.1,0.0,8.99999999999999,70,0
4743,16,93.0,2654.0,0.0,27.5,95,26.3,60,6,16.1,1.3,5.99999999999998,80,1
11939,15,98.0,2781.0,0.0,84.3,94,91.0,96,18,3.2,0.0,9.99999999999998,70,0
2180,15,74.0,2224.0,0.49,52.2,95,26.3,69,9,8.0,2.4,0.999999999999988,90,0
15620,16,58.0,2132.0,0.11,16.1,92,21.6,98,7,8.0,24.0,32.0,70,1
4457,16,95.0,2722.0,-0.25,36.9,95,26.3,58,6,16.1,4.7,14.0,80,0
22459,16,45.0,2106.0,0.27,16.1,91,21.6,98,7,8.0,24.0,240.0,80,15
189,15,81.0,2917.0,0.0,82.0,89,84.3,64,9,16.1,2.4,11.0,70,1
13619,15,82.0,2967.0,-0.14,23.9,94,63.1,89,18,3.2,0.0,4.99999999999999,90,1
15878,16,85.0,3050.0,0.0,18.0,90,24.3,94,7,8.0,24.0,12.0,90,0
18938,19,64.0,2346.0,-1.13,16.5,92,22.7,84,7,6.4,0.0,15.0,80,1
2078,15,64.0,2313.0,-0.5,82.0,95,26.3,68,9,8.0,2.4,2.99999999999999,90,0
