Unnamed: 0,observation_hour,speed,rpm,acceleration,throttle_position,engine_temperature,engine_load_value,heart_rate,current_weather,visibility,precipitation,accidents_onsite,design_speed,accidents_time
15560,16,58.0,2800.0,0.0,17.6,91,24.3,92,7,8.0,24.0,69.0,90,4
9329,15,19.0,2923.0,2.12,80.8,103,78.0,68,5,16.1,0.0,35.0,70,1
16337,16,0.0,1146.0,-0.52,13.7,94,23.9,92,7,8.0,8.0,7.99999999999998,70,1
23133,15,62.0,1760.0,-0.13,14.9,91,21.6,100,18,3.2,8.0,29.0,60,1
14469,16,7.99999999999999,1126.0,0.0,13.7,98,28.2,105,7,8.0,8.0,15.0,50,1
8557,15,14.0,1168.0,0.71,73.3,103,71.8,74,7,16.1,0.0,82.0,70,0
7946,15,47.0,2355.0,0.24,38.4,99,60.0,74,7,16.1,0.0,14.0,70,0
22370,15,63.0,1827.0,0.11,15.3,91,20.4,92,18,3.2,8.0,12.0,80,3
5768,14,77.0,2769.0,0.0,82.0,90,81.6,75,5,16.1,0.0,17.0,90,1
18270,19,30.0,2336.0,0.0,16.5,94,21.2,88,18,3.2,8.8,96.0,50,9
12893,15,67.0,2411.0,0.65,54.9,94,91.0,102,18,3.2,0.0,7.99999999999998,60,0
2544,16,63.0,2300.0,0.0,26.3,95,26.3,71,6,16.1,4.7,21.0,80,3
11401,16,0.0,964.0,0.0,22.4,99,23.9,64,6,16.1,0.0,27.0,70,1
12541,15,78.0,2768.0,0.0,81.2,94,91.0,107,18,3.2,8.0,8.99999999999999,70,2
18829,19,74.0,2696.0,0.0,17.3,91,23.5,85,7,6.4,0.0,1.99999999999998,90,0
21243,20,106.0,3067.0,-0.22,18.4,92,24.7,81,18,8.0,0.0,20.0,90,1
21294,20,90.0,2505.0,0.46,16.9,91,23.1,80,18,8.0,0.0,12.0,90,6
10448,15,7.99999999999999,904.0,-0.25,24.3,103,32.5,71,5,16.1,0.0,80.0,70,6
7186,14,0.0,899.0,0.0,21.6,105,22.7,77,5,16.1,0.0,64.0,70,3
7540,15,29.0,2381.0,0.26,33.7,101,41.6,76,5,16.1,0.0,36.0,70,1
10126,15,7.99999999999999,1367.0,-0.22,29.0,102,27.8,75,5,16.1,0.0,32.0,70,1
2688,16,48.0,2442.0,-0.53,37.6,95,26.3,65,6,16.1,4.7,13.0,60,2
2882,16,70.0,2579.0,0.21,81.2,95,26.3,67,6,16.1,1.3,3.99999999999998,90,0
21885,20,110.0,3160.0,0.0,33.7,91,84.3,84,7,8.0,0.0,29.0,70,1
14733,16,110.0,3236.0,0.29,20.0,91,73.3,96,7,8.0,8.0,7.99999999999998,90,0
22079,15,81.0,2349.0,0.25,53.7,93,93.3,106,18,3.2,0.0,25.0,70,1
12256,15,97.0,2810.0,-0.4,17.6,92,25.1,89,18,3.2,0.0,18.0,90,1
16187,16,6.0,1065.0,-0.23,13.7,94,27.8,97,7,8.0,8.0,28.0,70,1
17035,19,86.0,2476.0,0.0,80.8,94,91.4,84,7,6.4,4.8,18.0,90,0
1857,15,33.0,1662.0,0.0,45.5,95,26.3,66,9,16.1,2.4,8.99999999999999,70,0
3972,16,71.0,2040.0,-1.27,25.1,95,26.3,63,6,16.1,4.7,5.99999999999998,80,0
17447,19,92.0,2645.0,0.49,18.0,91,41.2,88,7,6.4,0.0,86.0,70,3
16617,18,0.0,665.0,0.0,12.9,95,24.3,85,7,4.0,8.8,8.99999999999999,70,0
14791,16,104.0,2998.0,-0.19,18.4,91,36.9,107,7,8.0,8.0,2.99999999999999,90,0
13377,15,84.0,2404.0,0.66,54.9,92,91.0,98,18,3.2,8.0,30.0,90,1
7091,14,45.0,1653.0,0.0,24.7,103,32.9,75,5,16.1,0.0,47.0,70,0
15270,16,66.0,1874.0,0.26,18.0,94,45.1,97,7,8.0,8.0,11.0,90,1
21907,15,62.0,2263.0,-0.33,22.0,94,34.5,104,18,3.2,8.0,73.0,70,5
3440,16,62.0,2255.0,0.24,35.3,95,26.3,63,6,16.1,4.7,59.0,90,2
15164,16,82.0,2369.0,0.0,16.5,91,23.5,105,7,8.0,8.0,26.0,90,0
19394,19,66.0,2378.0,-0.17,16.5,91,21.6,80,7,6.4,4.8,24.0,90,1
65,15,0.0,895.0,0.0,21.2,103,23.1,65,9,16.1,2.4,8.99999999999999,70,0
15490,16,44.0,2125.0,-0.66,16.1,91,23.1,102,7,8.0,24.0,22.0,80,0
22306,19,67.0,3153.0,-0.47,18.4,94,25.1,84,7,6.4,0.0,9.99999999999998,90,0
3056,16,74.0,2684.0,0.16,63.1,95,26.3,67,6,16.1,1.3,51.0,90,2
3533,16,75.0,2173.0,0.26,25.9,95,26.3,68,6,16.1,4.7,15.0,50,0
14429,16,12.0,941.0,0.25,14.1,95,34.1,94,7,8.0,8.0,15.0,70,0
20101,20,118.0,3404.0,0.24,71.8,94,97.3,88,7,8.0,0.0,2.99999999999999,90,1
20230,20,105.0,3005.0,0.25,85.5,92,92.9,78,7,8.0,0.0,5.99999999999998,90,1
5048,16,86.0,2458.0,-0.25,27.5,95,26.3,64,6,16.1,4.7,3.99999999999998,70,0
10928,16,52.0,3335.0,0.25,82.0,84,84.3,72,5,16.1,0.0,21.0,70,0
17657,19,70.0,2542.0,0.0,35.3,94,89.0,81,7,6.4,0.0,6.99999999999999,90,0
2308,15,74.0,2686.0,0.0,82.0,95,26.3,69,9,8.0,2.4,4.99999999999999,90,1
1915,15,93.0,2674.0,0.22,27.5,95,26.3,68,9,16.1,2.4,8.99999999999999,70,0
6778,14,0.0,903.0,0.0,22.0,101,23.5,67,5,16.1,0.0,60.0,70,2
22710,16,80.0,2310.0,-0.25,16.5,91,22.0,89,7,8.0,8.0,0.999999999999988,70,0
1158,15,79.0,2873.0,0.72,27.5,94,36.9,68,9,8.0,2.4,6.99999999999999,70,1
10776,15,24.0,1204.0,-1.38,22.4,91,19.6,70,5,16.1,0.0,118.0,50,3
3593,16,48.0,2438.0,0.0,82.0,95,26.3,68,6,16.1,4.7,15.0,50,0
18774,19,60.0,2856.0,0.33,18.0,91,24.3,92,7,6.4,0.0,16.0,80,1
18797,19,73.0,2597.0,0.12,17.3,91,23.1,85,7,6.4,0.0,5.99999999999998,50,0
6025,14,59.0,3017.0,0.0,82.0,102,83.5,80,5,16.1,0.0,65.0,70,2
7580,15,31.0,1625.0,0.51,82.0,101,78.8,75,5,16.1,0.0,29.0,70,1
20674,20,75.0,2161.0,0.17,16.1,91,20.8,76,18,8.0,0.0,39.0,60,0
10342,15,7.99999999999999,1377.0,1.53,49.4,105,69.0,69,5,16.1,0.0,85.0,70,4
14730,16,104.0,3021.0,0.66,64.3,91,89.8,94,7,8.0,8.0,6.99999999999999,80,0
5275,16,22.0,1834.0,0.6,31.4,95,26.3,62,6,16.1,4.7,11.0,70,2
4184,16,3.99999999999999,1012.0,0.0,23.9,95,26.3,57,6,16.1,4.7,20.0,80,1
4972,16,103.0,2957.0,0.0,27.8,95,26.3,62,6,16.1,1.3,2.99999999999999,90,0
3422,16,55.0,2013.0,-0.5,31.0,95,26.3,69,6,16.1,4.7,11.0,90,1
9952,15,57.0,2102.0,-0.54,25.9,99,17.6,76,5,16.1,0.0,24.0,70,2
18271,19,28.0,2236.0,-0.34,18.8,94,22.7,88,18,3.2,8.8,96.0,50,9
15539,16,54.0,2577.0,0.13,17.3,91,23.9,97,7,8.0,24.0,32.0,90,1
5518,14,88.0,2539.0,0.0,82.0,96,77.6,80,7,16.1,0.0,18.0,90,1
14702,16,87.0,2483.0,-0.560000000000001,18.0,92,29.4,93,7,8.0,8.0,18.0,90,0
15681,16,60.0,2170.0,0.14,16.1,91,21.6,97,7,8.0,24.0,34.0,60,1
18843,19,74.0,2693.0,0.24,17.3,91,23.1,85,7,6.4,0.0,5.99999999999998,90,0
23050,16,19.0,1500.0,0.28,18.4,94,62.0,85,7,8.0,8.0,11.0,70,2
4057,16,85.0,2438.0,0.16,32.5,95,26.3,62,6,16.1,4.7,2.99999999999999,90,0
2518,16,63.0,2272.0,0.57,38.4,95,26.3,69,6,16.1,4.7,41.0,70,1
9144,15,39.0,2018.0,-0.72,25.9,99,18.8,72,5,16.1,0.0,64.0,70,1
16612,18,0.0,678.0,0.0,12.9,95,24.3,76,7,4.0,8.8,8.99999999999999,70,0
5421,14,0.0,890.0,0.0,22.0,102,24.7,74,7,16.1,0.0,8.99999999999999,70,0
5563,14,83.0,3007.0,0.0,82.0,103,83.5,79,7,16.1,0.0,11.0,70,1
9241,15,12.0,1866.0,1.18,35.7,96,64.3,76,5,16.1,0.0,44.0,70,1
9477,15,39.0,1970.0,0.34,26.3,102,20.8,71,5,16.1,0.0,33.0,70,6
14763,16,115.0,3279.0,-0.0900000000000002,18.0,92,20.8,97,7,8.0,8.0,0.999999999999988,90,0
22862,15,80.0,2883.0,0.14,26.7,93,59.2,105,18,3.2,8.0,69.0,70,6
325,15,78.0,2235.0,-0.25,82.0,91,80.8,69,9,16.1,2.4,1.99999999999998,70,0
13305,15,75.0,2712.0,0.35,17.3,91,23.5,102,18,3.2,8.0,2.99999999999999,70,0
17631,19,94.0,3436.0,-0.32,18.8,94,24.7,81,7,6.4,0.0,35.0,70,2
7774,15,0.0,900.0,0.0,22.0,99,23.5,73,5,16.1,0.0,39.0,70,1
22529,15,43.0,1582.0,-0.6,14.9,92,22.4,98,18,3.2,8.0,14.0,90,2
9775,15,0.0,951.0,0.0,22.7,96,24.7,71,5,16.1,0.0,72.0,70,3
7621,15,16.0,1378.0,0.44,27.8,98,55.3,74,5,16.1,0.0,49.0,70,1
3597,16,51.0,2595.0,0.23,82.0,95,26.3,66,6,16.1,4.7,14.0,50,0
12059,15,90.0,2564.0,0.0,85.5,94,92.5,97,18,3.2,0.0,5.99999999999998,90,0
4207,16,6.0,1293.0,-0.26,24.3,95,26.3,63,6,16.1,4.7,21.0,90,1
17817,19,86.0,3082.0,-0.25,18.0,92,23.5,84,7,6.4,0.0,6.99999999999999,90,0
14422,16,6.99999999999999,982.0,-0.26,14.5,95,34.5,102,7,8.0,8.0,16.0,70,0
5111,16,112.0,3220.0,-0.73,28.6,95,26.3,71,6,16.1,4.7,7.99999999999998,90,0
5031,16,94.0,2711.0,-0.77,27.8,95,26.3,62,6,16.1,4.7,52.0,70,2
20530,20,84.0,2382.0,0.21,23.1,91,59.6,89,18,8.0,0.0,26.0,90,0
9314,15,0.0,891.0,0.0,22.0,101,23.1,65,5,16.1,0.0,35.0,70,1
10200,15,0.0,899.0,-0.95,23.1,90,27.8,70,5,16.1,0.0,74.0,70,4
3160,16,67.0,2421.0,0.25,40.4,95,26.3,72,6,16.1,1.3,26.0,60,1
9683,15,39.0,1992.0,0.73,80.8,99,80.8,75,5,16.1,0.0,36.0,70,6
1411,15,60.0,2157.0,-0.26,25.9,84,18.4,66,9,8.0,2.4,8.99999999999999,90,0
21110,20,9.0,985.0,-1.17,13.7,92,23.1,91,7,8.0,0.0,12.0,70,0
16645,18,0.0,656.0,0.0,12.9,97,27.1,85,7,4.0,8.8,8.99999999999999,70,0
7848,15,0.0,898.0,0.0,21.6,99,23.1,78,5,16.1,0.0,37.0,70,2
13086,15,54.0,1953.0,-0.4,47.8,94,87.8,114,18,3.2,8.0,2.99999999999999,90,1
9848,15,0.0,898.0,0.0,21.2,101,22.0,75,5,16.1,0.0,45.0,70,2
6468,14,46.0,2324.0,0.24,38.8,100,41.6,76,5,16.1,0.0,37.0,70,2
16580,16,0.0,673.0,0.0,12.5,95,23.1,100,7,8.0,8.0,8.99999999999999,70,1
16284,16,0.0,652.0,0.0,12.9,94,31.0,96,7,8.0,8.0,8.99999999999999,70,1
17738,19,62.0,3007.0,-0.7,36.5,95,88.6,87,7,6.4,0.0,16.0,80,1
19619,19,104.0,2967.0,0.0,81.6,92,92.5,88,7,6.4,4.8,87.0,90,5
12579,15,98.0,2808.0,-0.0999999999999999,17.6,91,23.5,97,18,3.2,8.0,17.0,90,0
5300,16,0.0,892.0,0.0,21.2,95,26.3,61,6,16.1,4.7,11.0,70,2
7855,15,12.0,2398.0,1.48,38.8,99,59.2,78,5,16.1,0.0,37.0,70,2
8732,15,74.0,2666.0,0.0,30.6,95,26.7,74,7,16.1,0.0,11.0,70,1
9576,15,11.0,1249.0,0.46,39.2,102,74.1,71,5,16.1,0.0,98.0,70,5
12101,15,78.0,2215.0,0.0,85.5,94,94.5,93,18,3.2,0.0,4.99999999999999,90,0
18123,19,92.0,3381.0,-0.24,47.1,92,91.0,80,35,8.0,0.0,13.0,70,0
2895,16,77.0,2784.0,0.0,80.8,95,26.3,67,6,16.1,1.3,4.99999999999999,80,0
1613,15,63.0,2256.0,0.13,82.0,91,82.0,63,6,16.1,0.299999999999998,4.99999999999999,70,0
6413,14,0.0,902.0,0.0,22.0,105,22.7,73,5,16.1,0.0,74.0,70,3
7326,14,0.0,915.0,0.0,24.3,103,32.2,71,5,16.1,0.0,29.0,70,2
3563,16,0.0,1059.0,0.0,22.7,95,26.3,63,6,16.1,4.7,14.0,50,0
1453,15,23.0,1965.0,-0.34,28.2,80,25.1,65,9,8.0,2.4,83.0,90,9
17397,19,86.0,2481.0,-0.2,16.9,92,22.7,88,7,6.4,0.0,2.99999999999999,90,0
1978,15,63.0,2323.0,-0.27,34.1,95,26.3,65,6,16.1,0.299999999999998,12.0,90,1
10401,15,14.0,2130.0,0.23,28.6,99,25.1,74,5,16.1,0.0,93.0,70,6
2436,15,64.0,2316.0,-0.36,25.9,95,26.3,65,9,8.0,2.4,5.99999999999998,90,1
15147,16,86.0,2451.0,0.43,20.8,91,46.3,96,7,8.0,8.0,29.0,90,0
1352,15,11.0,1794.0,0.0,25.9,103,26.7,64,9,16.1,2.4,8.99999999999999,70,0
18470,19,43.0,2033.0,0.560000000000001,55.7,93,90.6,84,7,6.4,0.0,83.0,90,3
783,15,76.0,2178.0,-0.66,25.9,99,18.0,68,9,16.1,2.4,8.99999999999999,70,0
9132,15,38.0,1929.0,-0.25,25.1,102,18.0,73,5,16.1,0.0,64.0,70,2
10359,15,48.0,2422.0,0.94,82.0,103,78.0,75,5,16.1,0.0,102.0,70,6
10117,15,12.0,1169.0,-0.72,24.3,101,25.1,71,5,16.1,0.0,32.0,70,1
22837,15,106.0,3097.0,-0.41,19.6,91,30.6,97,18,3.2,8.0,17.0,80,0
19931,19,116.0,3331.0,0.0,23.5,90,63.5,83,7,5.6,9.6,0.0,80,0
12266,15,97.0,2770.0,0.42,61.6,91,89.4,94,18,3.2,0.0,8.99999999999999,70,0
10427,15,2.99999999999999,1018.0,-0.71,23.1,102,25.1,74,5,16.1,0.0,95.0,70,8
18260,19,37.0,2817.0,0.0,21.6,92,29.0,85,18,3.2,8.8,93.0,50,9
7739,15,23.0,932.0,-0.94,23.1,100,28.2,75,5,16.1,0.0,47.0,70,1
22637,15,105.0,3015.0,-0.13,18.0,92,25.1,113,18,3.2,8.0,87.0,70,1
19160,19,92.0,2656.0,0.0,85.1,94,91.0,81,7,6.4,4.8,6.99999999999999,90,0
15866,16,82.0,2983.0,0.11,18.0,91,24.7,94,7,8.0,24.0,4.99999999999999,70,0
23008,16,107.0,3070.0,0.0,28.6,95,26.3,71,6,16.1,4.7,18.0,70,0
15332,16,58.0,1677.0,-0.77,15.3,93,23.1,94,7,8.0,24.0,27.0,90,3
4994,16,109.0,3124.0,0.0,28.6,95,26.3,67,6,16.1,1.3,20.0,90,1
17554,19,78.0,2831.0,-0.49,24.3,93,53.3,85,7,6.4,0.0,8.99999999999999,80,0
20323,20,93.0,2642.0,-0.67,17.3,92,24.7,81,7,8.0,0.0,23.0,90,1
2482,16,38.0,1916.0,0.58,37.3,95,26.3,74,6,16.1,4.7,25.0,90,1
17970,19,70.0,2571.0,0.23,17.3,92,23.1,93,7,6.4,0.0,7.99999999999998,90,0
18394,19,69.0,2519.0,-0.51,16.9,93,22.0,84,35,8.0,0.0,8.99999999999999,80,0
6439,14,30.0,2490.0,0.49,32.5,103,34.9,75,5,16.1,0.0,52.0,70,1
13481,15,43.0,2076.0,-1.01,15.7,92,21.6,94,18,3.2,0.0,90.0,60,6
498,15,38.0,1940.0,0.0,82.0,93,79.2,68,7,8.0,0.0,62.0,90,0
11990,15,96.0,2752.0,0.0900000000000002,64.3,94,89.4,98,18,3.2,0.0,12.0,90,0
2124,15,58.0,2949.0,-0.98,27.8,95,26.3,68,9,16.1,2.4,8.99999999999999,70,0
13229,15,62.0,2257.0,-0.26,22.4,94,92.2,93,18,3.2,8.0,11.0,90,1
10289,15,0.0,896.0,0.0,22.0,103,23.5,70,5,16.1,0.0,85.0,70,4
11000,16,34.0,1747.0,0.18,82.0,92,82.7,71,5,16.1,0.0,13.0,90,0
10145,15,35.0,2882.0,-0.52,31.8,101,23.1,72,5,16.1,0.0,40.0,70,1
1218,15,65.0,2337.0,0.44,25.9,84,16.5,66,9,8.0,2.4,6.99999999999999,90,0
8453,15,13.0,910.0,0.17,22.4,91,27.1,76,7,16.1,0.0,60.0,70,1
10794,16,0.0,0.0,0.0,27.8,90,0.0,70,5,16.1,0.0,127.0,50,8
7096,14,49.0,1741.0,0.39,78.8,102,78.0,76,5,16.1,0.0,15.0,70,0
812,15,76.0,2191.0,0.0,25.9,99,18.0,66,9,8.0,2.4,87.0,80,1
22508,15,100.0,2887.0,-0.2,17.6,91,24.3,104,18,3.2,8.0,2.99999999999999,90,0
19093,19,99.0,3591.0,0.45,20.4,94,98.8,81,7,6.4,0.0,7.99999999999998,90,0
845,15,64.0,2318.0,-0.99,26.7,99,18.0,66,9,8.0,2.4,14.0,70,3
6260,14,19.0,1581.0,0.0,35.3,95,40.4,69,5,16.1,0.0,51.0,70,3
6998,14,53.0,2354.0,0.0,36.9,97,73.7,76,5,16.1,0.0,46.0,70,3
266,15,80.0,2299.0,0.0,82.0,90,81.2,62,9,16.1,2.4,12.0,70,0
18502,19,33.0,2565.0,0.47,54.1,94,84.7,84,7,6.4,0.0,2.99999999999999,90,0
17784,19,88.0,3212.0,-0.6,18.4,93,25.5,85,7,6.4,0.0,5.99999999999998,70,0
4293,16,0.999999999999997,0.0,-0.26,24.3,95,26.3,60,6,16.1,4.7,20.0,90,1
6883,14,29.0,2482.0,-0.24,34.9,100,18.0,78,5,16.1,0.0,46.0,70,3
2284,15,53.0,1914.0,0.0,51.4,95,26.3,69,9,8.0,2.4,6.99999999999999,90,2
14666,16,73.0,2629.0,0.0999999999999999,17.6,91,25.5,100,7,8.0,8.0,4.99999999999999,90,0
16450,16,0.0,667.0,0.0,13.3,94,29.4,83,7,8.0,8.0,12.0,70,2
9332,15,26.0,2205.0,0.81,26.7,103,60.8,69,5,16.1,0.0,34.0,70,1
198,15,80.0,2912.0,0.0,82.0,89,84.3,61,9,16.1,2.4,9.99999999999998,70,0
2220,15,97.0,2805.0,0.0,53.3,95,26.3,65,9,8.0,2.4,20.0,80,0
12444,15,84.0,2989.0,0.53,64.7,91,89.8,109,18,3.2,8.0,7.99999999999998,60,0
6381,14,39.0,1449.0,-1.04,22.7,103,17.3,69,5,16.1,0.0,60.0,70,3
10324,15,0.0,901.0,0.0,22.0,105,22.7,67,5,16.1,0.0,85.0,70,4
19145,19,87.0,2487.0,0.0,81.6,94,92.2,81,7,6.4,0.0,5.99999999999998,90,0
13302,15,74.0,2707.0,-0.39,17.3,91,23.9,101,18,3.2,8.0,2.99999999999999,70,0
11424,16,13.0,1113.0,0.17,20.4,101,16.5,71,6,16.1,0.0,25.0,70,1
20679,20,80.0,2326.0,0.35,20.0,91,21.2,78,18,8.0,0.0,53.0,90,2
7874,15,47.0,2382.0,-0.23,75.3,99,71.8,75,5,16.1,0.0,45.0,70,2
13626,15,85.0,3051.0,0.0900000000000002,65.1,94,90.2,84,18,3.2,0.0,2.99999999999999,80,0
9138,15,42.0,2138.0,0.71,38.4,101,60.8,72,5,16.1,0.0,62.0,70,2
19982,19,115.0,3281.0,0.27,56.5,92,72.5,81,7,5.6,9.6,12.0,90,0
792,15,78.0,2251.0,0.23,25.9,99,17.3,67,9,8.0,2.4,7.99999999999998,80,0
4445,16,92.0,2642.0,0.24,80.0,95,26.3,62,6,16.1,4.7,12.0,90,0
10949,16,48.0,2478.0,0.0,37.6,86,68.2,72,5,16.1,0.0,8.99999999999999,90,0
21080,20,99.0,2860.0,0.0,22.7,90,43.5,85,7,8.0,0.0,28.0,70,1
14436,16,10.0,1072.0,0.0,15.7,96,29.8,102,7,8.0,8.0,16.0,70,0
7194,14,0.0,898.0,0.0,21.6,105,22.4,77,5,16.1,0.0,64.0,70,3
8828,15,72.0,2592.0,-0.24,27.5,88,17.6,74,7,16.1,0.0,16.0,70,0
6823,14,0.0,890.0,0.0,22.0,104,23.1,76,5,16.1,0.0,60.0,70,2
78,15,2.99999999999999,906.0,0.0,20.4,103,22.0,67,9,16.1,2.4,8.99999999999999,70,0
19451,19,92.0,3311.0,-0.23,18.0,94,21.2,83,7,6.4,4.8,28.0,90,2
3332,16,80.0,2894.0,0.0,78.8,95,26.3,62,6,16.1,1.3,20.0,90,1
4328,16,53.0,2704.0,0.47,58.0,95,26.3,64,6,16.1,4.7,22.0,80,1
5225,16,36.0,1319.0,0.26,30.2,95,26.3,61,6,16.1,4.7,24.0,70,1
14354,16,0.0,977.0,-1.22,13.7,92,23.5,89,7,8.0,8.0,13.0,50,0
107,15,55.0,1997.0,0.0,29.4,105,36.9,68,9,16.1,2.4,12.0,70,0
14336,16,19.0,1360.0,0.26,17.6,94,41.6,89,7,8.0,8.0,12.0,50,0
21454,19,91.0,3294.0,-0.23,18.4,94,24.7,83,7,5.6,9.6,22.0,90,0
17569,19,76.0,2739.0,0.23,81.2,92,89.8,85,7,6.4,0.0,8.99999999999999,60,1
11411,16,15.0,2434.0,0.32,29.8,100,19.2,62,6,16.1,0.0,28.0,70,1
18139,19,86.0,3092.0,1.05,62.7,91,91.4,83,35,8.0,0.0,6.99999999999999,60,0
22902,14,0.0,897.0,-0.24,22.0,96,24.7,70,5,16.1,0.0,69.0,70,4
6044,14,62.0,2257.0,0.43,82.0,96,80.8,82,5,16.1,0.0,47.0,70,1
16947,19,91.0,3287.0,0.19,70.2,94,94.9,83,7,5.6,9.6,13.0,90,1
4490,16,89.0,2538.0,-0.26,36.9,95,26.3,61,6,16.1,4.7,4.99999999999999,90,0
5600,14,93.0,3350.0,0.25,82.0,90,88.2,71,7,16.1,0.0,7.99999999999998,90,0
10878,16,64.0,2295.0,0.63,82.0,97,76.5,71,5,16.1,0.0,9.99999999999998,90,0
5991,14,70.0,2016.0,0.26,25.5,102,18.4,74,5,16.1,0.0,5.99999999999998,90,0
26,15,0.0,883.0,0.0,21.2,105,24.7,85,9,16.1,2.4,8.99999999999999,70,0
174,15,79.0,2265.0,0.0,81.6,91,81.6,59,9,16.1,2.4,41.0,90,2
14088,16,87.0,2483.0,0.13,45.9,93,86.7,91,7,8.0,24.0,24.0,90,1
1139,15,47.0,2360.0,-0.43,67.5,93,78.8,66,9,8.0,2.4,16.0,80,2
11031,16,49.0,2519.0,0.5,82.0,95,79.2,69,5,16.1,0.0,17.0,90,0
12553,15,103.0,2944.0,0.0,17.3,91,24.7,109,18,3.2,8.0,6.99999999999999,90,2
12261,15,90.0,2563.0,-0.13,20.8,91,30.2,92,18,3.2,0.0,16.0,70,1
594,15,86.0,2472.0,-0.19,27.5,83,18.8,61,7,8.0,0.0,18.0,70,1
9256,15,36.0,1904.0,-0.76,36.5,97,66.7,81,5,16.1,0.0,58.0,70,2
5673,14,89.0,3196.0,0.14,53.3,88,84.7,67,7,16.1,0.0,14.0,90,1
1935,15,91.0,2605.0,0.52,74.5,95,26.3,65,6,16.1,0.299999999999998,6.99999999999999,90,0
22715,15,34.0,2619.0,0.68,20.0,94,30.2,104,18,3.2,8.0,83.0,90,9
21298,16,80.0,2895.0,-0.2,80.4,95,26.3,68,6,16.1,1.3,11.0,80,2
7359,14,12.0,925.0,-1.14,23.5,104,28.6,70,5,16.1,0.0,33.0,70,2
23141,16,3.99999999999999,1059.0,-0.55,13.7,95,23.5,102,7,8.0,8.0,13.0,70,0
1789,15,20.0,1501.0,-2.62,23.1,95,26.3,78,7,6.4,1.5,96.0,50,3
15199,16,74.0,2150.0,0.13,54.5,94,92.5,101,7,8.0,8.0,44.0,50,1
17109,19,58.0,1547.0,-1.44,14.5,94,44.3,84,7,6.4,4.8,16.0,80,0
5090,16,107.0,3076.0,0.0,28.6,95,26.3,71,6,16.1,4.7,18.0,70,0
9376,15,15.0,908.0,-1.0,22.7,99,27.5,70,5,16.1,0.0,52.0,70,4
6898,14,0.0,0.0,0.0,27.8,99,0.0,87,5,16.1,0.0,57.0,70,3
13692,15,69.0,1967.0,-0.26,19.2,94,29.8,106,18,3.2,0.0,2.99999999999999,90,0
5399,16,0.0,0.0,0.0,27.1,95,26.3,63,6,16.1,4.7,8.99999999999999,70,1
5662,14,87.0,3142.0,0.17,82.0,87,87.1,76,7,16.1,0.0,6.99999999999999,70,0
5564,14,83.0,3010.0,0.0,82.0,103,83.9,80,7,16.1,0.0,9.99999999999998,70,1
16434,16,0.0,657.0,0.0,12.9,94,29.0,84,7,8.0,8.0,12.0,70,2
17099,19,76.0,2197.0,-0.44,43.5,94,91.0,80,7,6.4,4.8,51.0,90,2
13834,15,67.0,1955.0,-0.35,31.8,91,79.6,94,18,3.2,0.0,246.0,90,8
22020,15,92.0,2656.0,-0.51,16.5,94,23.5,101,18,3.2,0.0,9.99999999999998,70,0
6915,14,40.0,2080.0,0.52,82.0,101,72.2,69,5,16.1,0.0,53.0,70,3
1822,15,0.0,903.0,0.0,20.4,95,26.3,75,7,6.4,1.5,96.0,50,3
15001,16,121.0,3467.0,0.14,72.5,94,97.6,94,7,8.0,8.0,7.99999999999998,90,0
9491,15,23.0,1209.0,-0.52,21.6,102,17.6,74,5,16.1,0.0,82.0,70,6
10242,15,7.99999999999999,1076.0,-1.24,25.1,97,30.6,69,5,16.1,0.0,85.0,70,4
1756,15,0.0,1053.0,-1.33,22.0,95,26.3,73,7,6.4,1.5,96.0,50,3
10406,15,6.99999999999999,1747.0,-0.17,25.1,100,30.2,74,5,16.1,0.0,98.0,70,6
8233,15,25.0,2117.0,0.25,31.8,98,39.6,76,7,16.1,0.0,67.0,70,1
17815,19,85.0,3072.0,0.24,18.0,93,24.3,84,7,6.4,0.0,11.0,90,1
9713,15,19.0,1017.0,-0.23,23.5,94,26.7,74,5,16.1,0.0,39.0,70,2
23118,16,41.0,2085.0,-0.25,26.7,93,21.6,72,5,16.1,0.0,154.0,50,8
11997,15,97.0,2789.0,-0.13,79.2,94,90.2,100,18,3.2,0.0,5.99999999999998,90,0
18742,19,76.0,2842.0,-1.35,17.6,94,25.1,85,7,6.4,0.0,16.0,60,1
15724,16,60.0,2197.0,-0.13,16.5,91,22.7,93,7,8.0,24.0,9.99999999999998,80,0
21233,15,0.0,898.0,0.0,21.2,102,23.1,65,5,16.1,0.0,35.0,70,1
10099,15,25.0,2085.0,-0.46,25.9,102,18.8,75,5,16.1,0.0,45.0,70,2
18437,19,96.0,2740.0,0.0,17.3,91,23.5,81,7,6.4,0.0,0.999999999999988,70,0
17510,19,90.0,2604.0,-1.56,17.3,90,23.5,89,7,6.4,0.0,84.0,50,4
15449,16,48.0,2308.0,-0.64,16.5,92,23.1,96,7,8.0,24.0,85.0,90,2
22628,15,87.0,2510.0,-0.17,65.5,94,89.8,113,18,3.2,8.0,8.99999999999999,90,1
1539,15,78.0,2239.0,0.26,82.0,81,81.6,68,6,16.1,0.299999999999998,16.0,80,1
15387,16,46.0,1327.0,0.23,14.1,94,21.6,97,7,8.0,24.0,17.0,80,0
3137,16,74.0,2131.0,0.0,79.2,95,26.3,68,6,16.1,1.3,56.0,90,1
