,observation_hour,speed,rpm,acceleration,throttle_position,engine_temperature,engine_load_value,heart_rate,current_weather,visibility,precipitation,accidents_onsite,design_speed,accidents_time,risk_level
1012,15.0,91.0,3174.0,0.2300000000000003,34.5,91.0,38.39999999999999,110.0,18.0,3.2,8.0,7.999999999999979,90.0,1.0,4
1013,15.0,96.0,2772.0,-0.5299999999999999,17.299999999999994,91.0,24.3,106.0,18.0,3.2,8.0,8.999999999999991,70.0,1.0,4
1014,15.0,94.0,2688.0,-0.5299999999999999,17.299999999999994,91.0,24.3,106.0,18.0,3.2,8.0,7.999999999999979,70.0,1.0,4
1015,15.0,90.0,2599.0,-0.7499999999999998,17.299999999999994,91.0,23.9,104.0,18.0,3.2,8.0,7.999999999999979,70.0,1.0,3
1016,15.0,98.0,2799.0,0.5099999999999998,17.599999999999998,91.0,23.9,98.0,18.0,3.2,8.0,4.99999999999999,90.0,0.0,2
1017,15.0,73.0,2054.0,-0.98,16.099999999999998,91.0,21.999999999999996,98.0,18.0,3.2,8.0,1.999999999999976,90.0,0.0,2
1018,15.0,67.0,1904.9999999999995,-0.2600000000000001,15.699999999999996,91.0,29.399999999999995,98.0,18.0,3.2,8.0,75.0,90.0,7.0,3
1019,15.0,63.99999999999999,1849.0,-0.2600000000000001,18.800000000000004,91.0,39.99999999999999,98.0,18.0,3.2,8.0,81.0,90.0,7.0,3
1020,15.0,63.99999999999999,1846.0,-0.1299999999999997,15.299999999999994,92.0,22.4,98.0,18.0,3.2,8.0,82.0,90.0,9.0,3
1021,15.0,63.99999999999999,1827.0,-0.1400000000000001,15.299999999999994,92.0,21.59999999999999,98.0,18.0,3.2,8.0,82.99999999999999,90.0,9.0,3
1022,15.0,63.0,1672.9999999999998,-0.1400000000000001,15.299999999999994,92.0,22.4,98.0,18.0,3.2,8.0,82.99999999999999,90.0,9.0,3
1023,15.0,55.99999999999999,1672.9999999999998,-0.6499999999999999,14.900000000000002,92.0,22.4,100.0,18.0,3.2,8.0,82.99999999999999,90.0,9.0,3
1024,15.0,50.00000000000001,1466.9999999999998,-0.96,14.5,92.0,21.999999999999996,100.0,18.0,3.2,8.0,82.99999999999999,90.0,9.0,3
1025,15.0,30.0,1397.9999999999998,-1.5200000000000005,14.099999999999998,93.0,23.5,100.0,18.0,3.2,8.0,82.99999999999999,90.0,9.0,3
1026,15.0,30.999999999999996,2343.0,0.6799999999999997,29.8,93.0,71.8,104.0,18.0,3.2,8.0,82.99999999999999,90.0,9.0,4
1027,15.0,33.99999999999999,2619.0,0.6799999999999997,20.0,94.0,30.2,104.0,18.0,3.2,8.0,82.99999999999999,90.0,9.0,4
1028,15.0,33.99999999999999,2646.0,0.5299999999999999,20.8,94.0,28.6,104.0,18.0,3.2,8.0,82.99999999999999,90.0,9.0,4
1029,15.0,35.99999999999999,2644.0,0.2100000000000001,18.399999999999995,94.0,28.2,107.0,18.0,3.2,8.0,82.99999999999999,90.0,9.0,4
1030,15.0,35.99999999999999,2688.0,0.1100000000000002,18.399999999999995,94.0,29.0,107.0,18.0,3.2,8.0,82.99999999999999,90.0,9.0,4
1031,15.0,37.0,2774.0,0.1299999999999997,19.599999999999994,93.0,34.1,109.0,18.0,3.2,8.0,82.99999999999999,90.0,9.0,4
1032,15.0,39.0,2935.0,0.2499999999999997,22.0,92.0,46.7,109.0,18.0,3.2,8.0,82.99999999999999,90.0,9.0,4
1033,15.0,43.99999999999999,3246.0,0.5200000000000002,34.9,92.0,74.5,109.0,18.0,3.2,8.0,82.99999999999999,90.0,9.0,4
1034,15.0,47.99999999999999,3587.9999999999995,1.03,33.7,92.0,85.9,110.0,18.0,3.2,8.0,82.99999999999999,90.0,9.0,4
1035,15.0,51.99999999999999,2486.0,0.9500000000000004,56.89999999999999,91.0,89.8,110.0,18.0,3.2,8.0,82.99999999999999,90.0,9.0,4
1036,15.0,55.99999999999999,2680.0,0.9500000000000004,59.99999999999999,91.0,89.8,111.0,18.0,3.2,8.0,82.0,90.0,9.0,4
1037,15.0,61.0,2882.0,0.9500000000000004,62.39999999999999,91.0,83.9,111.0,18.0,3.2,8.0,82.0,90.0,9.0,4
1038,15.0,61.99999999999999,3083.0,0.8299999999999995,25.899999999999988,91.0,71.8,111.0,18.0,3.2,8.0,82.0,90.0,9.0,4
1039,15.0,67.0,3190.0,0.5799999999999998,29.8,91.0,56.9,111.0,18.0,3.2,8.0,82.0,90.0,7.999999999999999,4
1040,15.0,69.0,3271.0,0.6100000000000004,26.3,92.0,65.1,111.0,18.0,3.2,8.0,82.0,90.0,7.999999999999999,4
1041,15.0,72.0,3413.0,0.5799999999999998,28.999999999999996,92.0,73.7,111.0,18.0,3.2,8.0,81.0,90.0,7.999999999999999,4
1042,15.0,72.0,3532.9999999999995,0.4399999999999997,18.399999999999995,92.0,20.399999999999995,110.0,18.0,3.2,8.0,82.0,90.0,7.999999999999999,4
1043,15.0,75.0,2701.0,0.4399999999999997,59.99999999999999,92.0,89.4,110.0,18.0,3.2,8.0,82.0,90.0,7.999999999999999,4
1044,15.0,78.0,2797.0,0.4599999999999998,61.6,93.0,89.8,110.0,18.0,3.2,8.0,15.999999999999982,90.0,7.999999999999999,3
1045,15.0,82.0,2964.0,0.5099999999999998,63.89999999999999,94.0,90.2,110.0,18.0,3.2,8.0,9.99999999999998,70.0,2.0,4
1046,15.0,84.00000000000001,3000.0,0.0,35.7,94.0,90.2,107.0,18.0,3.2,8.0,4.99999999999999,70.0,0.0,3
1047,15.0,84.00000000000001,3020.0,0.1100000000000002,23.1,94.0,75.7,107.0,18.0,3.2,8.0,2.999999999999989,70.0,0.0,4
1048,15.0,84.00000000000001,3029.0,0.1100000000000002,31.4,94.0,72.2,110.0,18.0,3.2,8.0,2.999999999999989,70.0,0.0,4
1049,15.0,84.00000000000001,3025.0,-0.1299999999999997,25.899999999999988,94.0,58.8,110.0,18.0,3.2,8.0,2.999999999999989,70.0,0.0,4
1050,15.0,82.0,3005.0,-0.1299999999999997,52.5,94.0,87.1,110.0,18.0,3.2,8.0,2.999999999999989,70.0,0.0,4
1051,15.0,80.0,2913.0,0.0,63.89999999999999,92.0,90.2,109.0,18.0,3.2,8.0,2.999999999999989,70.0,0.0,3
1052,15.0,78.0,2810.0,-0.1400000000000001,62.39999999999999,94.0,89.4,109.0,18.0,3.2,8.0,1.999999999999976,70.0,0.0,3
1053,15.0,75.99999999999999,2778.0,-0.2300000000000003,38.0,94.0,89.4,109.0,18.0,3.2,8.0,0.999999999999988,70.0,0.0,3
1054,15.0,75.0,2724.0,0.1299999999999997,60.79999999999998,94.0,89.0,110.0,18.0,3.2,8.0,0.999999999999988,70.0,0.0,3
1055,15.0,75.0,2745.0,0.0,61.19999999999999,94.0,89.4,107.0,18.0,3.2,8.0,1.999999999999976,70.0,0.0,3
1056,15.0,75.0,2722.0000000000005,0.0,18.800000000000004,93.0,83.5,101.0,18.0,3.2,8.0,1.999999999999976,70.0,0.0,3
1057,15.0,91.0,2593.0,0.0,16.899999999999995,94.0,23.5,101.0,6.999999999999997,7.999999999999998,0.0,10.999999999999991,80.0,1.0,2
1058,15.0,96.0,2753.0,-0.0999999999999998,61.19999999999999,93.0,89.4,100.0,6.999999999999997,7.999999999999998,0.0,2.999999999999989,70.0,0.0,1
1059,15.0,86.0,2467.0,-0.0999999999999998,56.1,94.0,89.8,100.0,6.999999999999997,7.999999999999998,0.0,4.99999999999999,60.0,0.0,1
1060,15.0,82.0,3003.0,0.0,65.5,93.0,89.8,105.0,6.999999999999997,7.999999999999998,0.0,5.999999999999978,70.0,0.0,2
1061,15.0,75.0,2707.0,0.2899999999999999,23.1,94.0,62.400000000000006,96.0,18.0,3.2,0.0,3.999999999999977,60.0,0.0,2
1062,15.0,78.0,2772.0,0.2899999999999999,22.699999999999992,94.0,75.7,96.0,18.0,3.2,0.0,3.999999999999977,60.0,0.0,2
1063,15.0,78.0,2835.0,-0.1400000000000001,17.599999999999998,94.0,23.5,100.0,18.0,3.2,0.0,7.999999999999979,60.0,0.0,2
1064,15.0,75.0,2745.0,-0.2800000000000002,17.299999999999994,93.0,23.5,101.0,18.0,3.2,0.0,8.999999999999991,60.0,0.0,3
1065,15.0,75.0,2719.0,-0.2800000000000002,20.0,93.0,32.49999999999999,101.0,18.0,3.2,0.0,11.99999999999998,60.0,0.0,3
1066,15.0,75.0,2719.0,0.0,18.399999999999995,92.0,30.2,101.0,18.0,3.2,0.0,71.0,50.0,3.0,4
1067,15.0,75.0,2697.0,0.0,17.299999999999994,92.0,20.8,101.0,18.0,3.2,0.0,71.0,50.0,3.0,4
1068,15.0,74.0,2688.0,-0.2199999999999998,17.299999999999994,92.0,23.9,101.0,18.0,3.2,0.0,82.0,50.0,3.0,4
1069,15.0,70.0,2593.0,-0.9300000000000002,16.899999999999995,92.0,23.9,101.0,18.0,3.2,0.0,90.0,50.0,3.0,4
1070,15.0,61.99999999999999,2304.0,-1.63,16.5,92.0,22.4,101.0,18.0,3.2,0.0,92.0,50.0,3.0,4
1071,15.0,1.9999999999999936,981.0,-0.9300000000000002,13.299999999999994,92.0,23.5,100.0,18.0,3.2,0.0,96.0,50.0,3.0,3
1072,15.0,41.99999999999999,1952.0,0.1400000000000001,15.299999999999994,94.0,21.199999999999992,100.0,18.0,3.2,0.0,93.0,50.0,3.0,2
1073,15.0,27.99999999999999,1379.9999999999998,-1.3999999999999997,14.099999999999998,94.0,26.3,100.0,18.0,3.2,0.0,93.0,50.0,3.0,3
1074,15.0,26.0,1262.9999999999998,-0.9000000000000004,14.099999999999998,94.0,22.699999999999992,100.0,18.0,3.2,0.0,93.0,50.0,3.0,3
1075,15.0,26.999999999999996,1312.9999999999998,0.1100000000000002,20.0,94.0,81.2,100.0,18.0,3.2,0.0,94.0,50.0,3.0,3
1076,15.0,30.999999999999996,1482.0,0.67,70.6,94.0,89.0,100.0,18.0,3.2,0.0,95.0,50.0,3.0,3
1077,15.0,55.0,2864.0,0.7699999999999999,57.3,94.0,89.4,100.0,18.0,3.2,0.0,95.0,50.0,3.0,3
1078,15.0,58.00000000000001,2658.0,0.6900000000000002,45.89999999999999,94.0,91.4,101.0,18.0,3.2,0.0,96.0,50.0,3.0,3
1079,15.0,72.0,2593.0,0.4500000000000002,16.099999999999998,94.0,21.59999999999999,109.0,18.0,3.2,0.0,93.0,70.0,4.0,3
1080,15.0,79.0,2268.0,0.1299999999999997,16.5,93.0,21.999999999999996,104.0,18.0,3.2,0.0,0.999999999999988,70.0,0.0,2
1081,15.0,93.0,2702.0,-0.3899999999999998,18.399999999999995,91.0,43.1,89.0,6.999999999999997,7.999999999999998,0.0,6.999999999999991,90.0,0.0,1
1082,15.0,103.0,2933.0,-0.2600000000000001,84.3,92.0,92.5,100.0,6.999999999999997,7.999999999999998,0.0,2.999999999999989,90.0,0.0,1
1083,15.0,84.00000000000001,2425.9999999999995,-0.3699999999999996,80.0,93.0,92.5,104.0,6.999999999999997,7.999999999999998,0.0,5.999999999999978,60.0,0.0,2
1084,15.0,87.0,3125.0,0.4399999999999997,85.5,94.0,94.9,104.0,6.999999999999997,7.999999999999998,0.0,10.999999999999991,80.0,1.0,2
1085,15.0,106.0,3076.0,0.3899999999999998,69.4,94.0,91.0,106.0,6.999999999999997,7.999999999999998,0.0,12.999999999999996,70.0,0.0,3
1086,15.0,114.0,3276.0,0.0,17.299999999999994,94.0,21.59999999999999,97.0,18.0,3.2,8.0,0.999999999999988,70.0,0.0,4
1087,15.0,114.0,3241.0,0.0,17.599999999999998,94.0,19.6,98.0,18.0,3.2,8.0,0.999999999999988,70.0,0.0,4
1088,15.0,112.0,3221.0,-0.2300000000000003,18.399999999999995,93.0,25.1,98.0,18.0,3.2,8.0,1.999999999999976,70.0,0.0,4
1089,15.0,112.0,3199.0,0.0,18.399999999999995,93.0,25.1,98.0,18.0,3.2,8.0,1.999999999999976,70.0,0.0,4
1090,15.0,111.0,3184.0,0.0,18.399999999999995,93.0,24.7,100.0,18.0,3.2,8.0,1.999999999999976,70.0,0.0,4
1091,15.0,111.0,3171.0,-0.1299999999999997,18.399999999999995,92.0,24.7,100.0,18.0,3.2,8.0,1.999999999999976,70.0,0.0,4
1092,15.0,108.0,3089.0,-0.2199999999999998,17.999999999999996,91.0,24.3,101.0,18.0,3.2,8.0,1.999999999999976,70.0,0.0,4
1093,15.0,109.0,3100.0,0.0,17.999999999999996,91.0,24.3,101.0,18.0,3.2,8.0,1.999999999999976,70.0,0.0,4
1094,15.0,109.0,3100.0,0.1400000000000001,17.999999999999996,91.0,24.3,104.0,18.0,3.2,8.0,0.999999999999988,70.0,0.0,4
1095,15.0,108.0,3078.0,-0.1299999999999997,17.999999999999996,91.0,23.9,104.0,18.0,3.2,8.0,0.999999999999988,70.0,0.0,4
1096,15.0,109.0,3088.0,-0.1299999999999997,17.999999999999996,91.0,24.3,105.0,18.0,3.2,8.0,0.999999999999988,70.0,0.0,4
1097,15.0,110.0,3113.0,0.2499999999999997,17.999999999999996,91.0,24.3,105.0,18.0,3.2,8.0,0.999999999999988,70.0,0.0,4
1098,15.0,111.0,3158.0,0.3300000000000002,17.999999999999996,91.0,24.7,105.0,18.0,3.2,8.0,1.999999999999976,70.0,0.0,4
1099,15.0,110.0,3147.0,-0.1800000000000003,17.999999999999996,91.0,24.7,105.0,18.0,3.2,8.0,2.999999999999989,70.0,0.0,4
1100,15.0,110.0,3140.0,-0.1800000000000003,17.999999999999996,91.0,24.3,106.0,18.0,3.2,8.0,2.999999999999989,70.0,0.0,4
1101,15.0,109.0,3113.0,-0.1800000000000003,17.999999999999996,91.0,23.9,106.0,18.0,3.2,8.0,2.999999999999989,70.0,0.0,4
1102,15.0,108.0,3063.0,-0.3800000000000001,17.999999999999996,91.0,24.3,106.0,18.0,3.2,8.0,2.999999999999989,70.0,0.0,4
1103,15.0,109.0,3120.0,0.3899999999999998,17.999999999999996,91.0,23.9,106.0,18.0,3.2,8.0,2.999999999999989,70.0,0.0,4
1104,15.0,111.0,3166.0,0.3899999999999998,18.399999999999995,91.0,24.3,106.0,18.0,3.2,8.0,2.999999999999989,70.0,0.0,4
1105,15.0,111.0,3190.0,0.2600000000000001,18.399999999999995,91.0,25.1,105.0,18.0,3.2,8.0,2.999999999999989,70.0,0.0,4
1106,15.0,105.0,3026.0,-0.5299999999999999,17.999999999999996,91.0,23.5,105.0,18.0,3.2,8.0,2.999999999999989,70.0,0.0,4
1107,15.0,93.0,2691.0,-1.4600000000000004,17.299999999999994,91.0,23.9,105.0,18.0,3.2,8.0,2.999999999999989,70.0,0.0,3
1108,15.0,85.0,2469.0,-0.3800000000000001,16.5,91.0,34.9,105.0,18.0,3.2,8.0,8.999999999999991,90.0,2.0,3
1109,15.0,85.0,2450.0,-0.3899999999999998,20.0,91.0,35.7,106.0,18.0,3.2,8.0,8.999999999999991,90.0,2.0,3
1110,15.0,85.0,2437.0,0.0,16.5,91.0,25.500000000000004,106.0,18.0,3.2,8.0,14.999999999999996,90.0,7.999999999999999,3
1111,15.0,85.0,2395.0,0.0,16.899999999999995,91.0,22.4,106.0,18.0,3.2,8.0,82.0,90.0,7.999999999999999,4
1112,15.0,81.0,2279.0000000000005,-0.8100000000000002,16.5,91.0,21.999999999999996,105.0,18.0,3.2,8.0,81.0,90.0,7.999999999999999,4
1113,15.0,75.0,2142.9999999999995,-1.11,16.099999999999998,91.0,22.4,105.0,18.0,3.2,8.0,82.0,90.0,7.999999999999999,4
1114,15.0,72.0,2091.0,-0.84,16.099999999999998,91.0,22.4,104.0,18.0,3.2,8.0,82.0,90.0,7.999999999999999,4
1115,15.0,67.0,1937.0,-0.8100000000000002,15.699999999999996,92.0,21.999999999999996,104.0,18.0,3.2,8.0,82.0,90.0,9.0,4
1116,15.0,61.0,1531.9999999999998,-1.1700000000000002,14.099999999999998,92.0,22.699999999999992,104.0,18.0,3.2,8.0,82.0,90.0,9.0,4
1117,15.0,57.0,2110.0,-1.2100000000000004,16.099999999999998,92.0,21.59999999999999,104.0,18.0,3.2,8.0,82.0,90.0,9.0,4
1118,15.0,57.0,2097.0,-0.3399999999999998,50.6,92.0,91.4,100.0,18.0,3.2,8.0,82.0,90.0,9.0,3
1119,15.0,61.99999999999999,2212.0,0.6799999999999997,51.8,92.0,92.9,100.0,18.0,3.2,8.0,82.99999999999999,90.0,9.0,3
1120,15.0,82.0,2973.0,0.7800000000000004,63.89999999999999,94.0,90.2,101.0,18.0,3.2,8.0,82.0,90.0,9.0,4
1121,15.0,85.0,3119.0,0.5600000000000005,65.89999999999999,94.0,90.6,101.0,18.0,3.2,8.0,79.99999999999999,90.0,7.0,4
1122,15.0,86.0,3561.0,0.5200000000000002,38.8,94.0,89.0,102.0,18.0,3.2,8.0,75.0,90.0,7.0,4
1123,15.0,87.0,2504.0,0.2600000000000001,56.89999999999999,94.0,89.8,102.0,18.0,3.2,8.0,73.0,90.0,7.0,4
1124,15.0,63.99999999999999,2354.0,-0.3199999999999997,59.2,94.0,90.6,110.0,18.0,3.2,8.0,8.999999999999991,90.0,0.0,3
1125,15.0,61.99999999999999,2300.0,-0.5400000000000004,30.2,94.0,53.7,110.0,18.0,3.2,8.0,8.999999999999991,90.0,0.0,3
1126,15.0,55.0,1985.0,0.2300000000000003,81.2,95.0,91.79999999999998,110.0,18.0,3.2,8.0,6.999999999999991,70.0,1.0,3
1127,15.0,59.99999999999999,2161.0,0.1999999999999997,81.6,94.0,93.7,109.0,18.0,3.2,8.0,6.999999999999991,90.0,1.0,3
1128,15.0,55.99999999999999,2073.0,-0.6799999999999997,16.099999999999998,94.0,82.0,111.0,18.0,3.2,8.0,3.999999999999977,80.0,1.0,3
1129,15.0,55.0,1994.0,-0.0999999999999998,62.7,94.0,90.2,113.0,18.0,3.2,8.0,2.999999999999989,90.0,1.0,3
1130,15.0,55.99999999999999,2065.0,0.1299999999999997,85.5,94.0,91.4,113.0,18.0,3.2,8.0,2.999999999999989,90.0,1.0,3
1131,15.0,57.0,2107.0,0.1299999999999997,85.5,94.0,93.3,115.0,18.0,3.2,8.0,3.999999999999977,90.0,1.0,3
1132,15.0,55.0,1984.0,-0.4599999999999998,15.699999999999996,95.0,21.59999999999999,109.0,18.0,3.2,8.0,6.999999999999991,80.0,0.0,3
1133,15.0,50.00000000000001,1808.0,-0.6799999999999997,21.599999999999994,94.0,71.4,109.0,18.0,3.2,8.0,9.99999999999998,90.0,0.0,3
1134,15.0,6.999999999999991,1055.9999999999998,-1.5399999999999998,13.299999999999994,94.0,23.1,105.0,18.0,3.2,8.0,102.0,90.0,0.0,3
1135,15.0,5.999999999999995,1311.9999999999998,0.7699999999999999,20.39999999999999,95.0,65.5,105.0,18.0,3.2,8.0,102.0,90.0,0.0,4
1136,15.0,7.999999999999988,1348.9999999999998,0.7699999999999999,14.099999999999998,95.0,25.89999999999999,105.0,18.0,3.2,8.0,102.0,90.0,0.0,4
1137,15.0,5.999999999999995,1015.9999999999998,0.7699999999999999,15.699999999999996,95.0,22.699999999999992,106.0,18.0,3.2,8.0,102.0,90.0,0.0,4
1138,15.0,8.999999999999998,1386.0,0.7699999999999999,37.3,95.0,87.1,106.0,18.0,3.2,8.0,102.0,90.0,0.0,4
1139,15.0,8.999999999999998,1453.0000000000002,-0.2699999999999998,17.299999999999994,95.0,27.1,96.0,18.0,3.2,8.0,105.0,90.0,5.999999999999999,4
1140,15.0,7.999999999999988,904.0,-0.55,15.699999999999996,95.0,52.20000000000001,96.0,18.0,3.2,8.0,105.0,90.0,5.999999999999999,4
1141,15.0,5.999999999999995,1132.9999999999998,-0.5299999999999999,13.699999999999996,95.0,35.3,100.0,18.0,3.2,8.0,105.0,90.0,5.999999999999999,4
1142,15.0,6.999999999999991,928.9999999999998,0.0,69.0,95.0,85.5,100.0,18.0,3.2,8.0,105.0,90.0,5.999999999999999,4
1143,15.0,5.999999999999995,1069.9999999999998,0.0,15.299999999999994,95.0,72.5,101.0,18.0,3.2,8.0,105.0,90.0,5.999999999999999,4
1144,15.0,7.999999999999988,1985.0,0.0,41.2,95.0,79.6,101.0,18.0,3.2,8.0,105.0,90.0,5.999999999999999,4
1145,15.0,7.999999999999988,1424.9999999999995,0.0,14.5,96.0,26.3,101.0,18.0,3.2,8.0,105.0,90.0,5.999999999999999,4
1146,15.0,6.999999999999991,1256.0,0.0,43.5,96.0,84.7,101.0,18.0,3.2,8.0,105.0,90.0,5.999999999999999,4
1147,15.0,15.99999999999999,2213.0,1.7999999999999998,68.6,96.0,90.6,101.0,18.0,3.2,8.0,105.0,90.0,5.999999999999999,4
1148,15.0,26.0,3540.0,1.7999999999999998,76.1,97.0,94.5,102.0,18.0,3.2,8.0,105.0,90.0,5.999999999999999,4
1149,15.0,26.0,3934.0,1.4800000000000002,74.1,96.0,22.699999999999992,102.0,18.0,3.2,8.0,105.0,90.0,5.999999999999999,4
1150,15.0,30.0,2307.0,1.37,56.5,96.0,92.2,106.0,18.0,3.2,8.0,104.0,90.0,5.999999999999999,4
1151,15.0,30.0,2228.0,1.0000000000000002,54.10000000000001,96.0,22.699999999999992,102.0,18.0,3.2,8.0,104.0,90.0,5.999999999999999,4
1152,15.0,27.99999999999999,2026.0,0.0900000000000001,19.599999999999994,96.0,46.29999999999999,102.0,18.0,3.2,8.0,104.0,90.0,5.999999999999999,4
1153,15.0,26.999999999999996,2063.0,-0.2100000000000001,20.39999999999999,96.0,48.6,102.0,18.0,3.2,8.0,104.0,90.0,5.999999999999999,4
1154,15.0,27.99999999999999,2062.0,0.2699999999999998,18.399999999999995,96.0,42.7,102.0,18.0,3.2,8.0,104.0,90.0,5.999999999999999,4
1155,15.0,27.99999999999999,2158.0,0.2699999999999998,20.39999999999999,97.0,60.79999999999999,102.0,18.0,3.2,8.0,104.0,90.0,5.999999999999999,4
1156,15.0,30.0,2191.0,0.2699999999999998,17.999999999999996,97.0,40.39999999999999,104.0,18.0,3.2,8.0,104.0,90.0,5.999999999999999,4
1157,15.0,31.999999999999996,2369.0,0.2800000000000002,19.2,97.0,34.5,104.0,18.0,3.2,8.0,104.0,90.0,5.999999999999999,4
1158,15.0,39.0,3012.0,0.67,24.300000000000004,97.0,58.0,104.0,18.0,3.2,8.0,104.0,90.0,5.999999999999999,4
1159,15.0,45.99999999999999,3366.9999999999995,0.9500000000000004,34.1,97.0,50.6,104.0,18.0,3.2,8.0,104.0,90.0,5.999999999999999,4
1160,15.0,50.00000000000001,3386.0000000000005,1.1700000000000002,55.29999999999998,97.0,89.4,104.0,18.0,3.2,8.0,104.0,90.0,5.999999999999999,4
1161,15.0,55.99999999999999,2656.0,1.03,58.39999999999999,96.0,89.8,102.0,18.0,3.2,8.0,104.0,90.0,5.999999999999999,4
1162,15.0,59.99999999999999,2818.0,1.03,18.399999999999995,96.0,52.20000000000001,101.0,18.0,3.2,8.0,105.0,90.0,5.999999999999999,4
1163,15.0,61.0,2916.0,0.5400000000000004,22.0,97.0,27.1,101.0,18.0,3.2,8.0,103.0,90.0,5.999999999999999,4
1164,15.0,63.0,2987.0,0.5299999999999999,20.8,97.0,42.0,101.0,18.0,3.2,8.0,102.0,90.0,5.999999999999999,4
1165,15.0,66.0,3161.0,0.5900000000000003,21.599999999999994,96.0,50.6,101.0,18.0,3.2,8.0,93.0,90.0,5.999999999999999,4
1166,15.0,67.0,3194.0,0.5900000000000003,17.999999999999996,96.0,25.500000000000004,101.0,18.0,3.2,8.0,23.0,90.0,0.0,4
1167,15.0,68.00000000000001,3259.0,0.4099999999999999,17.999999999999996,95.0,20.0,102.0,18.0,3.2,8.0,10.999999999999991,90.0,0.0,4
1168,15.0,74.0,2655.0,0.48,17.299999999999994,95.0,23.5,102.0,18.0,3.2,8.0,6.999999999999991,90.0,0.0,3
1169,15.0,75.99999999999999,2720.9999999999995,0.36,32.2,95.0,66.7,104.0,18.0,3.2,8.0,2.999999999999989,90.0,0.0,3
1170,15.0,81.0,2990.0,0.55,26.7,94.0,25.1,104.0,18.0,3.2,8.0,0.999999999999988,90.0,0.0,2
1171,15.0,108.0,3098.0,0.2699999999999998,17.299999999999994,91.0,20.399999999999995,92.0,18.0,3.2,8.0,2.999999999999989,80.0,0.0,3
1172,15.0,108.0,3070.0,0.0,18.399999999999995,91.0,24.7,93.0,18.0,3.2,8.0,14.999999999999996,80.0,0.0,4
1173,15.0,108.0,3067.0,0.0,17.999999999999996,91.0,24.7,93.0,18.0,3.2,8.0,16.999999999999996,80.0,0.0,4
1174,15.0,106.0,3043.0,-0.2199999999999998,17.999999999999996,91.0,24.7,94.0,18.0,3.2,8.0,17.999999999999982,80.0,0.0,4
1175,15.0,105.0,3019.0,-0.2699999999999998,17.999999999999996,91.0,24.3,94.0,18.0,3.2,8.0,19.999999999999982,80.0,0.0,4
1176,15.0,103.0,2952.0,-0.1400000000000001,24.7,91.0,59.6,96.0,18.0,3.2,8.0,19.999999999999982,80.0,0.0,3
1177,15.0,103.0,2921.0,-0.1299999999999997,17.999999999999996,91.0,19.6,97.0,18.0,3.2,8.0,19.999999999999982,80.0,0.0,3
1178,15.0,104.0,2982.0,0.19,65.1,92.0,90.2,97.0,18.0,3.2,8.0,19.999999999999982,80.0,0.0,3
1179,15.0,105.0,3008.0,0.1299999999999997,65.1,92.0,90.2,98.0,18.0,3.2,8.0,21.0,80.0,0.0,4
1180,15.0,106.0,3038.0,0.1299999999999997,65.89999999999999,93.0,90.6,98.0,18.0,3.2,8.0,21.999999999999982,80.0,0.0,4
1181,15.0,106.0,3060.0,0.1400000000000001,66.29999999999998,94.0,91.0,98.0,18.0,3.2,8.0,24.99999999999997,80.0,0.0,4
1182,15.0,106.0,3089.0,0.1299999999999997,66.69999999999999,94.0,91.4,98.0,18.0,3.2,8.0,23.0,80.0,0.0,4
1183,15.0,109.0,3097.0,0.1299999999999997,64.3,94.0,82.0,97.0,18.0,3.2,8.0,23.0,80.0,0.0,4
1184,15.0,109.0,3117.0,0.1800000000000003,32.5,93.0,78.0,96.0,18.0,3.2,8.0,15.999999999999982,90.0,0.0,3
1185,15.0,108.0,3095.0,0.0,28.6,92.0,38.39999999999999,96.0,18.0,3.2,8.0,15.999999999999982,80.0,0.0,4
1186,15.0,109.0,3109.0000000000005,0.0,67.1,91.0,91.0,96.0,18.0,3.2,8.0,19.0,80.0,0.0,4
1187,15.0,109.0,3099.0,-0.1299999999999997,19.2,91.0,48.6,98.0,18.0,3.2,8.0,17.999999999999982,80.0,0.0,4
1188,15.0,106.0,3027.0,-0.1299999999999997,17.299999999999994,91.0,23.1,98.0,18.0,3.2,8.0,17.999999999999982,80.0,0.0,4
1189,15.0,105.0,3006.0,-0.2199999999999998,65.1,91.0,89.8,101.0,18.0,3.2,8.0,15.999999999999982,90.0,0.0,4
1190,15.0,104.0,3019.0,-0.1400000000000001,38.4,91.0,75.7,101.0,18.0,3.2,8.0,15.999999999999982,90.0,0.0,4
1191,15.0,103.0,2960.0,-0.2800000000000002,17.299999999999994,92.0,20.399999999999995,101.0,18.0,3.2,8.0,15.999999999999982,80.0,0.0,4
1192,15.0,91.0,2582.0,-0.2899999999999999,18.800000000000004,94.0,65.9,101.0,18.0,3.2,8.0,8.999999999999991,80.0,0.0,3
1193,15.0,72.0,2504.0,-0.3300000000000002,16.099999999999998,94.0,20.8,97.0,18.0,3.2,8.0,7.999999999999979,90.0,0.0,2
1194,15.0,69.0,2502.0,0.0,83.5,94.0,92.2,94.0,18.0,3.2,8.0,8.999999999999991,70.0,0.0,2
1195,15.0,70.0,2533.0,0.1299999999999997,85.5,94.0,92.2,94.0,18.0,3.2,8.0,10.999999999999991,70.0,2.0,2
1196,15.0,79.0,2858.0,0.2699999999999998,84.7,94.0,92.2,97.0,18.0,3.2,8.0,6.999999999999991,90.0,2.0,2
