ID,observation_hour,speed,rpm,acceleration,throttle_position,engine_temperature,engine_load_value,heart_rate,current_weather,visibility,precipitation,accidents_onsite,design_speed,accidents_time
14909,16,60.0,2165.0,0.26,58.8,94,92.2,104,7,8.0,8.0,1.99999999999998,90,0
16533,16,3.99999999999999,1445.0,-0.79,15.3,94,50.2,104,7,8.0,8.0,8.99999999999999,70,1
10569,15,0.0,898.0,0.0,22.7,98,27.1,75,5,16.1,0.0,20.0,70,0
12617,15,80.0,2855.0,0.25,62.0,94,89.8,105,18,3.2,8.0,0.999999999999988,90,0
14119,16,78.0,2531.0,0.0,16.1,94,34.9,104,7,8.0,24.0,9.99999999999998,70,0
19793,19,92.0,3307.0,0.22,70.6,94,94.9,81,7,5.6,9.6,23.0,90,1
18569,19,63.0,2340.0,-2.04,16.5,94,23.1,81,7,6.4,0.0,32.0,90,0
15922,16,84.0,2399.0,-0.12,16.9,91,23.1,93,7,8.0,8.0,1.99999999999998,70,0
18270,19,30.0,2336.0,0.0,16.5,94,21.2,88,18,3.2,8.8,96.0,50,9
15941,16,84.0,2411.0,0.11,16.9,91,22.4,92,7,8.0,8.0,52.0,70,2
14177,16,45.0,2172.0,-0.53,20.0,94,28.6,98,7,8.0,8.0,11.0,90,1
11507,16,5.0,1444.0,-0.5,23.1,105,25.1,74,6,16.1,0.0,7.99999999999998,70,1
95,15,41.0,2045.0,0.25,46.7,105,80.8,74,9,16.1,2.4,8.99999999999999,70,0
3214,16,78.0,2807.0,-0.25,82.0,95,26.3,66,6,16.1,1.3,11.0,90,1
12133,15,90.0,2575.0,0.0,85.5,95,91.8,100,18,3.2,0.0,9.99999999999998,70,1
4280,16,0.0,1491.0,0.0,32.5,95,26.3,63,6,16.1,4.7,20.0,90,1
16245,16,2.99999999999999,1193.0,-0.55,13.7,94,22.7,100,7,8.0,8.0,26.0,70,2
13071,15,52.0,1895.0,0.13,82.4,94,92.5,109,18,3.2,8.0,7.99999999999998,70,1
17055,19,87.0,2497.0,0.0,81.6,94,91.8,85,7,6.4,4.8,5.99999999999998,70,1
22872,15,7.99999999999999,1985.0,0.0,41.2,95,79.6,101,18,3.2,8.0,105.0,90,6
20097,20,111.0,3182.0,0.24,67.8,92,92.9,89,7,8.0,0.0,2.99999999999999,90,1
12390,15,96.0,2670.0,-0.78,17.6,91,24.7,97,18,3.2,8.0,6.99999999999999,90,0
20056,19,32.0,971.0,-1.81,14.1,91,31.0,85,7,5.6,9.6,2.99999999999999,70,0
11126,16,110.0,3144.0,0.0,29.0,78,16.1,73,6,16.1,0.0,13.0,90,1
18540,19,54.0,2564.0,0.54,76.1,96,91.4,84,7,6.4,0.0,6.99999999999999,70,0
15515,16,52.0,2473.0,0.11,20.4,93,40.4,89,7,8.0,24.0,5.99999999999998,80,1
14366,16,2.99999999999999,770.0,0.27,16.1,94,30.2,89,7,8.0,8.0,13.0,50,0
20510,20,82.0,2442.0,-0.46,44.7,91,87.8,87,18,8.0,0.0,84.0,70,11
10918,16,55.0,2084.0,-1.13,24.7,84,42.4,65,5,16.1,0.0,17.0,70,0
18308,19,84.0,3016.0,0.24,18.0,91,23.9,81,18,3.2,8.8,0.999999999999988,70,0
4084,16,36.0,1092.0,-0.27,31.0,95,26.3,65,6,16.1,4.7,11.0,90,0
3603,16,40.0,1993.0,-1.1,30.2,95,26.3,68,6,16.1,4.7,21.0,50,0
1925,15,84.0,2416.0,-0.55,26.7,95,26.3,66,6,16.1,0.299999999999998,2.99999999999999,90,0
2635,16,52.0,1869.0,0.15,82.0,95,26.3,68,6,16.1,1.3,90.0,60,10
18203,19,78.0,2827.0,-0.54,73.3,94,89.8,79,35,8.0,0.0,4.99999999999999,70,0
9136,15,38.0,1922.0,0.25,33.7,101,48.2,72,5,16.1,0.0,64.0,70,2
11490,16,17.0,2549.0,1.07,34.5,105,44.7,74,6,16.1,0.0,8.99999999999999,70,1
3475,16,79.0,2265.0,0.0,26.3,95,26.3,64,6,16.1,4.7,18.0,50,1
7501,14,21.0,1752.0,0.72,60.8,99,77.6,75,5,16.1,0.0,71.0,70,4
22081,16,57.0,1645.0,-0.12,14.9,91,27.5,97,7,8.0,8.0,9.99999999999998,90,0
6269,14,32.0,2529.0,0.25,38.0,96,58.0,70,5,16.1,0.0,74.0,70,4
2647,16,66.0,2378.0,-0.22,73.3,95,26.3,68,6,16.1,4.7,12.0,90,2
14606,16,79.0,2825.0,0.22,21.2,93,88.2,93,7,8.0,8.0,31.0,90,0
19523,19,99.0,2834.0,-0.48,54.5,94,89.4,88,7,6.4,4.8,11.0,70,1
8578,15,18.0,1472.0,0.23,51.0,101,71.0,77,7,16.1,0.0,100.0,70,0
1336,15,0.0,930.0,0.0,21.6,102,25.5,69,9,8.0,2.4,102.0,90,6
1033,15,72.0,2625.0,-0.97,27.1,86,33.3,72,9,8.0,2.4,20.0,70,2
14011,16,68.0,2454.0,0.13,55.3,94,74.1,89,7,8.0,24.0,15.0,90,1
10573,15,10.0,1731.0,1.48,75.3,98,78.4,73,5,16.1,0.0,20.0,70,0
15517,16,54.0,2565.0,0.13,17.3,92,24.3,89,7,8.0,24.0,6.99999999999999,80,1
19167,19,92.0,2664.0,-0.67,21.2,94,32.9,81,7,6.4,4.8,6.99999999999999,80,0
21441,16,72.0,2594.0,0.0,82.0,95,26.3,67,6,16.1,1.3,7.99999999999998,90,0
9316,15,0.0,890.0,0.0,21.2,101,22.7,65,5,16.1,0.0,35.0,70,1
13,15,0.0,887.0,0.0,21.2,108,24.7,76,9,16.1,2.4,8.99999999999999,70,0
72,15,0.0,894.0,0.0,20.8,103,22.0,66,9,16.1,2.4,8.99999999999999,70,0
17871,19,87.0,3126.0,-0.24,26.3,95,81.6,87,7,6.4,0.0,5.99999999999998,80,0
21632,15,84.0,3348.0,0.27,54.1,94,90.2,92,18,3.2,0.0,9.99999999999998,80,1
14130,16,39.0,2994.0,0.92,62.0,94,89.8,98,7,8.0,24.0,27.0,90,3
5073,16,103.0,2970.0,0.0,28.2,95,26.3,69,6,16.1,4.7,3.99999999999998,70,0
5106,16,115.0,3310.0,0.0,29.0,95,26.3,71,6,16.1,4.7,4.99999999999999,90,1
19262,19,80.0,2902.0,0.58,63.5,94,89.8,84,7,6.4,4.8,16.0,90,0
2289,15,60.0,2207.0,0.26,82.0,95,26.3,71,9,8.0,2.4,5.99999999999998,70,2
22756,15,47.0,1695.0,-0.24,24.3,88,19.2,74,7,16.1,0.0,39.0,70,3
17450,19,90.0,2511.0,-0.79,16.9,92,22.4,88,7,6.4,0.0,56.0,60,0
16695,18,46.0,2205.0,0.44,19.2,98,42.0,96,7,4.0,8.8,9.99999999999998,70,0
19983,19,115.0,3275.0,0.24,20.0,92,30.2,81,7,5.6,9.6,24.0,80,0
14093,16,86.0,2486.0,-0.0900000000000002,56.1,93,89.4,92,7,8.0,24.0,20.0,90,1
1174,15,76.0,2721.0,-0.48,27.5,91,16.9,65,9,8.0,2.4,3.99999999999998,90,1
6337,14,36.0,1340.0,-0.41,22.4,100,25.9,70,5,16.1,0.0,80.0,70,6
20284,20,112.0,3234.0,-1.04,18.8,92,26.3,89,7,8.0,0.0,19.0,90,2
6313,14,54.0,1975.0,-0.49,25.9,100,18.8,76,5,16.1,0.0,88.0,70,6
300,15,84.0,3018.0,0.18,82.0,91,85.9,62,9,16.1,2.4,11.0,90,1
22039,15,82.0,2427.0,-1.1,16.5,91,21.6,111,18,3.2,8.0,14.0,70,3
15880,16,88.0,2525.0,0.38,21.6,90,71.0,97,7,8.0,24.0,15.0,90,1
14724,16,92.0,2631.0,0.0,17.3,91,24.3,92,7,8.0,8.0,8.99999999999999,90,0
3510,16,83.0,3007.0,0.22,82.0,95,26.3,65,6,16.1,4.7,66.0,90,0
12795,15,97.0,2763.0,0.0,61.6,92,89.4,100,7,8.0,0.0,2.99999999999999,70,0
23038,16,53.0,2681.0,0.48,82.0,95,26.3,69,6,16.1,4.7,8.99999999999999,90,1
17795,19,72.0,2636.0,-1.13,17.3,90,23.9,84,7,6.4,0.0,7.99999999999998,70,2
7088,14,45.0,1773.0,0.0,25.9,103,18.4,77,5,16.1,0.0,47.0,70,0
14432,16,10.0,985.0,-0.0999999999999999,14.5,96,33.7,98,7,8.0,8.0,16.0,70,0
4576,16,89.0,3196.0,0.0,82.0,95,26.3,64,6,16.1,4.7,16.0,70,0
18110,19,79.0,2865.0,-0.44,43.5,94,26.3,91,35,8.0,0.0,0.0,90,0
6835,14,33.0,2584.0,0.79,82.0,103,19.6,73,5,16.1,0.0,63.0,70,2
12641,15,74.0,2690.0,0.800000000000001,16.5,92,18.8,110,18,3.2,8.0,3.99999999999998,80,0
2951,16,77.0,2756.0,-0.21,42.7,95,26.3,63,6,16.1,1.3,3.99999999999998,80,0
22059,15,75.0,2721.0,-0.28,17.3,91,23.5,101,18,3.2,8.0,2.99999999999999,90,0
11259,16,114.0,3253.0,0.0,29.0,90,15.3,74,6,16.1,0.0,17.0,70,1
17671,19,73.0,3472.0,0.34,73.3,92,97.6,85,7,6.4,0.0,3.99999999999998,90,0
21834,15,48.0,1754.0,-0.29,15.3,92,22.0,100,18,3.2,8.0,18.0,80,2
19815,19,80.0,2861.0,0.22,85.5,92,92.2,80,7,5.6,9.6,24.0,90,0
881,15,67.0,2406.0,-0.19,26.7,98,18.0,69,7,8.0,0.0,90.0,60,6
11206,16,109.0,3126.0,0.0,29.0,88,15.7,81,6,16.1,0.0,19.0,70,0
827,15,59.0,2010.0,-0.74,23.5,99,16.5,68,9,8.0,2.4,15.0,70,0
1427,15,70.0,2533.0,0.48,27.5,79,18.4,66,9,8.0,2.4,1.99999999999998,90,0
3291,16,71.0,2549.0,0.0,82.0,95,26.3,71,6,16.1,1.3,22.0,80,0
16365,16,6.99999999999999,1123.0,-0.26,15.3,94,37.6,92,7,8.0,8.0,7.99999999999998,70,1
4930,16,53.0,1906.0,-0.27,24.3,95,26.3,61,6,16.1,4.7,8.99999999999999,70,1
8846,15,27.0,2319.0,1.01,66.7,85,79.2,73,7,16.1,0.0,38.0,70,1
6005,14,35.0,1327.0,-0.17,29.4,101,34.9,73,5,16.1,0.0,90.0,90,5
8439,15,18.0,1028.0,-1.49,26.7,90,27.5,80,7,16.1,0.0,8.99999999999999,70,1
10341,15,3.99999999999999,1517.0,0.0,61.6,105,74.5,69,5,16.1,0.0,85.0,70,4
14008,16,67.0,2424.0,0.13,32.9,94,89.4,94,7,8.0,24.0,122.0,90,4
20657,20,92.0,2616.0,-0.19,62.4,91,89.0,76,18,8.0,0.0,33.0,70,1
10450,15,11.0,925.0,0.74,31.8,103,72.5,71,5,16.1,0.0,74.0,70,6
4429,16,83.0,2378.0,-0.27,80.8,95,26.3,59,6,16.1,4.7,7.99999999999998,90,0
17454,19,76.0,2214.0,-0.67,16.1,93,20.8,87,7,6.4,0.0,15.0,70,0
18289,19,60.0,2825.0,0.9,59.6,93,89.8,81,18,3.2,8.8,7.99999999999998,60,1
6194,14,49.0,2468.0,0.72,80.4,99,80.0,80,5,16.1,0.0,28.0,70,2
3439,16,60.0,2173.0,0.5,36.5,95,26.3,63,6,16.1,4.7,57.0,90,2
5558,14,87.0,2503.0,-0.18,82.0,102,80.8,78,7,16.1,0.0,32.0,70,2
9830,15,0.0,907.0,0.0,21.2,100,21.2,78,5,16.1,0.0,45.0,70,2
5229,16,41.0,1490.0,0.18,30.6,95,26.3,67,6,16.1,4.7,24.0,70,1
847,15,61.0,2221.0,-0.18,26.3,99,18.0,66,9,8.0,2.4,14.0,70,3
20289,20,108.0,3096.0,-0.48,18.4,91,24.7,88,7,8.0,0.0,9.99999999999998,90,2
7719,15,43.0,2213.0,-0.46,33.3,105,23.9,72,5,16.1,0.0,68.0,70,2
10526,15,31.0,2538.0,0.0,62.0,103,72.5,75,5,16.1,0.0,33.0,70,3
14164,16,46.0,2205.0,0.32,52.2,93,91.0,92,7,8.0,8.0,11.0,90,0
19699,19,68.0,2457.0,0.24,79.2,94,91.4,81,7,5.6,9.6,6.99999999999999,70,0
22302,16,85.0,2469.0,-0.55,31.0,94,23.1,93,7,8.0,24.0,34.0,90,2
11971,15,86.0,3127.0,0.16,69.4,94,91.0,105,18,3.2,0.0,2.99999999999999,90,0
6672,14,0.0,896.0,0.0,21.6,102,23.1,74,5,16.1,0.0,132.0,70,10
13622,15,82.0,3005.0,0.11,35.7,94,84.3,85,18,3.2,0.0,2.99999999999999,90,1
6611,14,0.0,912.0,0.0,22.4,100,25.5,74,5,16.1,0.0,34.0,70,1
3746,16,2.99999999999999,1400.0,-1.66,23.1,95,26.3,65,6,16.1,4.7,47.0,50,2
19676,19,96.0,2770.0,-0.46,29.0,94,59.2,81,7,5.6,9.6,9.99999999999998,90,1
19238,19,85.0,2409.0,-0.5,31.4,94,89.8,81,7,6.4,4.8,3.99999999999998,90,0
15242,16,55.0,2024.0,-0.29,15.7,94,24.7,96,7,8.0,8.0,22.0,50,2
18857,19,85.0,3061.0,0.25,18.0,91,23.5,81,7,6.4,0.0,8.99999999999999,90,0
12627,15,61.0,2201.0,-0.78,16.5,92,22.7,98,18,3.2,8.0,9.99999999999998,90,0
22097,15,67.0,2407.0,0.0999999999999999,33.7,93,87.1,104,18,3.2,8.0,35.0,60,1
15997,16,104.0,2978.0,0.0,18.0,91,24.3,91,7,8.0,8.0,11.0,70,0
12952,15,104.0,2972.0,0.11,18.0,91,23.9,104,7,8.0,0.0,2.99999999999999,90,0
10491,15,1.99999999999999,1608.0,-0.63,40.0,103,73.3,76,5,16.1,0.0,32.0,70,3
1945,15,88.0,2546.0,-1.3,26.7,95,26.3,69,6,16.1,0.299999999999998,1.99999999999998,90,0
2444,16,65.0,2357.0,0.31,26.3,95,26.3,67,6,16.1,4.7,7.99999999999998,90,0
18124,19,93.0,3339.0,0.23,37.6,92,83.1,80,35,8.0,0.0,13.0,80,0
18737,19,85.0,2440.0,-0.37,84.3,94,92.2,87,7,6.4,0.0,15.0,90,1
2729,16,64.0,2320.0,0.16,82.0,95,26.3,69,6,16.1,4.7,85.0,80,6
16481,16,1.99999999999999,986.0,-0.6,13.3,94,23.1,92,7,8.0,8.0,11.0,70,2
13937,16,80.0,2912.0,0.34,17.6,94,23.9,105,7,8.0,24.0,33.0,70,1
22951,15,48.0,2412.0,0.97,82.0,82,82.0,65,9,8.0,2.4,83.0,90,9
7661,15,0.0,899.0,0.0,22.7,101,26.7,74,5,16.1,0.0,48.0,70,1
18625,19,82.0,2989.0,0.22,18.0,91,23.9,80,7,6.4,0.0,0.999999999999988,80,0
6567,14,41.0,2114.0,-0.99,25.9,98,18.4,74,5,16.1,0.0,38.0,70,1
13757,15,79.0,2255.0,-0.11,52.5,92,91.8,96,18,3.2,0.0,19.0,70,1
11983,15,92.0,2634.0,0.13,84.3,94,92.2,97,18,3.2,0.0,16.0,90,0
2919,16,75.0,2709.0,-0.51,52.5,95,26.3,68,6,16.1,1.3,12.0,90,2
9379,15,0.0,903.0,-0.96,22.4,99,26.7,70,5,16.1,0.0,52.0,70,4
5139,16,90.0,2578.0,-0.25,27.5,95,26.3,60,6,16.1,4.7,17.0,90,1
1141,15,45.0,2303.0,-0.44,25.9,93,16.9,66,9,8.0,2.4,16.0,80,2
14822,16,93.0,2666.0,0.0900000000000002,59.6,91,89.0,93,7,8.0,8.0,18.0,90,1
20362,20,84.0,2406.0,0.0,16.9,91,22.7,78,7,8.0,0.0,47.0,70,1
4714,16,77.0,2229.0,-0.5,26.3,95,26.3,60,6,16.1,1.3,83.0,90,2
7051,14,0.0,990.0,0.0,27.8,101,61.6,75,5,16.1,0.0,58.0,70,3
9444,15,22.0,871.0,-1.47,22.4,99,22.7,82,5,16.1,0.0,48.0,70,5
5042,16,88.0,2513.0,-0.51,27.5,95,26.3,66,6,16.1,4.7,36.0,90,1
8027,15,0.0,907.0,0.0,22.0,93,23.5,65,7,16.1,0.0,26.0,70,3
4487,16,92.0,2673.0,-0.22,29.4,95,26.3,60,6,16.1,4.7,4.99999999999999,90,0
15192,16,63.0,1826.0,0.23,22.7,92,75.7,104,7,8.0,8.0,51.0,70,2
18974,19,79.0,2873.0,-0.48,17.6,92,23.1,81,7,6.4,0.0,3.99999999999998,70,0
9011,15,13.0,1936.0,1.59,36.9,96,67.5,67,7,16.1,0.0,47.0,70,4
7671,15,0.0,893.0,0.0,22.4,102,25.1,74,5,16.1,0.0,48.0,70,1
4805,16,111.0,3197.0,-0.27,29.0,95,26.3,70,6,16.1,1.3,29.0,70,1
20017,19,86.0,2450.0,0.29,34.9,91,84.3,80,7,5.6,9.6,5.99999999999998,90,1
14837,16,92.0,2646.0,-0.11,16.9,92,19.6,94,7,8.0,8.0,3.99999999999998,90,0
10888,16,74.0,2686.0,-0.25,32.9,96,37.3,74,5,16.1,0.0,6.99999999999999,90,0
17754,19,56.0,2692.0,0.24,17.3,94,23.5,81,7,6.4,0.0,11.0,90,1
19017,19,85.0,3125.0,0.0,36.9,94,91.4,83,7,6.4,0.0,12.0,90,1
15451,16,42.0,2004.0,-0.7,15.7,93,22.0,96,7,8.0,24.0,83.0,90,2
5998,14,57.0,1654.0,-0.98,23.5,101,18.4,73,5,16.1,0.0,32.0,50,5
5754,14,68.0,2480.0,-0.24,81.6,89,80.4,74,7,16.1,0.0,3.99999999999998,90,1
12722,15,87.0,2502.0,0.13,17.6,93,28.6,101,7,8.0,0.0,0.0,90,0
11364,16,22.0,1795.0,-0.26,24.3,96,18.0,69,6,16.1,0.0,12.0,70,0
8161,15,37.0,1372.0,-0.48,22.0,100,18.0,72,7,16.1,0.0,13.0,70,0
17969,19,70.0,2521.0,-0.49,16.9,92,23.1,92,7,6.4,0.0,6.99999999999999,90,0
11519,16,0.0,1154.0,0.0,22.4,104,20.4,74,6,16.1,0.0,7.99999999999998,70,1
22282,19,97.0,2755.0,-0.23,17.3,91,22.7,87,35,8.0,0.0,0.999999999999988,90,0
4744,16,93.0,2664.0,0.0,27.5,95,26.3,60,6,16.1,4.7,8.99999999999999,70,1
22076,16,69.0,1971.0,0.0,52.9,95,26.3,66,6,16.1,1.3,245.0,90,16
15920,16,82.0,2383.0,0.11,16.5,91,22.4,94,7,8.0,8.0,1.99999999999998,70,0
19652,19,90.0,2568.0,0.24,74.9,94,89.4,85,7,6.4,4.8,8.99999999999999,90,0
3309,16,73.0,2642.0,-0.53,27.5,95,26.3,62,6,16.1,1.3,90.0,90,2
20336,20,92.0,2642.0,0.23,17.6,91,23.9,81,7,8.0,0.0,30.0,90,0
13554,15,90.0,2585.0,0.0,83.5,94,91.4,101,18,3.2,8.0,7.99999999999998,90,0
10257,15,0.0,895.0,0.0,22.7,99,27.8,66,5,16.1,0.0,85.0,70,4
2097,15,39.0,1972.0,-0.51,36.9,95,26.3,69,9,8.0,2.4,7.99999999999998,70,1
16592,16,0.0,654.0,0.0,12.5,95,22.4,94,7,8.0,8.0,8.99999999999999,70,1
5604,14,92.0,2653.0,-0.24,81.6,89,82.4,73,7,16.1,0.0,14.0,90,0
397,15,69.0,2476.0,-0.12,78.8,93,76.1,69,9,16.1,2.4,3.99999999999998,90,0
5697,14,80.0,2882.0,0.24,82.0,88,84.3,73,7,16.1,0.0,3.99999999999998,70,1
4771,16,84.0,2404.0,0.0,26.7,95,26.3,63,6,16.1,1.3,17.0,90,1
2106,15,42.0,2132.0,0.49,82.0,95,26.3,71,9,8.0,2.4,6.99999999999999,70,1
17616,19,80.0,2876.0,0.25,85.5,94,92.5,81,7,6.4,0.0,80.0,90,3
1804,15,0.0,914.0,0.0,21.2,95,26.3,75,7,6.4,1.5,96.0,50,3
4925,16,49.0,2464.0,1.19,82.0,95,26.3,62,6,16.1,1.3,29.0,80,2
12898,15,81.0,2902.0,0.67,63.1,94,90.2,104,18,3.2,0.0,5.99999999999998,60,0
8373,15,57.0,2879.0,0.17,38.0,99,62.4,75,7,16.1,0.0,18.0,70,4
20824,20,99.0,2845.0,0.0,18.0,92,23.9,79,18,8.0,0.0,9.99999999999998,70,0
3917,16,78.0,2244.0,-0.26,25.9,95,26.3,64,6,16.1,4.7,21.0,90,1
5694,14,78.0,2831.0,0.0,82.0,88,83.9,69,7,16.1,0.0,1.99999999999998,70,0
18041,19,64.0,3076.0,0.0,25.9,93,63.5,85,7,6.4,0.0,82.0,90,3
19476,19,72.0,2592.0,0.32,85.1,94,91.0,79,7,6.4,4.8,6.99999999999999,60,0
12713,15,80.0,2872.0,0.0,18.0,94,21.2,101,7,8.0,0.0,0.999999999999988,70,0
1991,15,84.0,3022.0,-0.26,36.1,95,26.3,69,6,16.1,0.299999999999998,9.99999999999998,70,0
18524,19,48.0,3052.0,-0.14,61.2,94,91.8,81,7,6.4,0.0,8.99999999999999,90,0
18671,19,105.0,3031.0,-0.24,84.7,93,93.3,84,7,6.4,0.0,7.99999999999998,80,0
2164,15,44.0,2272.0,1.6,81.2,95,26.3,71,9,8.0,2.4,104.0,90,6
2073,15,70.0,2523.0,-0.48,82.0,95,26.3,67,9,8.0,2.4,1.99999999999998,90,0
3268,16,68.0,2451.0,-0.15,44.3,95,26.3,66,6,16.1,1.3,12.0,80,2
14720,16,93.0,2662.0,0.0799999999999998,16.9,92,22.4,93,7,8.0,8.0,5.99999999999998,80,0
5891,14,78.0,2252.0,0.25,25.5,96,16.9,77,5,16.1,0.0,32.0,70,1
13998,16,61.0,2247.0,-0.27,18.0,94,71.0,102,7,8.0,24.0,129.0,90,3
14554,16,32.0,1575.0,0.38,53.7,95,89.0,89,7,8.0,8.0,53.0,70,2
1383,15,56.0,2838.0,0.0,27.8,101,15.3,63,9,8.0,2.4,2.99999999999999,80,0
14718,16,92.0,2644.0,0.12,20.0,92,39.2,93,7,8.0,8.0,3.99999999999998,90,0
21046,20,84.0,2390.0,-0.38,16.5,89,20.4,80,7,8.0,0.0,8.99999999999999,90,0
22306,19,67.0,3153.0,-0.47,18.4,94,25.1,84,7,6.4,0.0,9.99999999999998,90,0
5911,14,61.0,1770.0,0.23,23.5,97,16.5,74,5,16.1,0.0,6.99999999999999,70,1
8782,15,43.0,2190.0,0.29,75.3,87,79.2,75,7,16.1,0.0,61.0,70,1
10438,15,12.0,1888.0,1.32,28.2,103,63.9,74,5,16.1,0.0,95.0,70,8
19179,19,92.0,2640.0,0.0,82.0,94,91.0,83,7,6.4,4.8,2.99999999999999,80,0
18220,19,64.0,3051.0,0.34,78.8,94,91.4,83,18,3.2,8.8,0.999999999999988,70,0
6674,14,0.0,897.0,0.0,21.6,102,22.7,74,5,16.1,0.0,132.0,70,10
17948,19,69.0,2506.0,0.0,16.9,91,23.1,85,7,6.4,0.0,2.99999999999999,80,0
17506,19,108.0,3063.0,0.0,18.4,91,24.3,89,7,6.4,0.0,13.0,90,1
18037,19,60.0,3516.0,0.19,43.5,91,87.8,84,7,6.4,0.0,82.0,90,3
12388,15,100.0,2887.0,-0.26,18.0,92,24.7,96,18,3.2,8.0,6.99999999999999,90,0
6500,14,30.0,2075.0,0.0,25.9,102,18.8,78,5,16.1,0.0,48.0,70,3
13812,15,87.0,3129.0,0.25,29.8,94,80.4,92,18,3.2,0.0,51.0,80,2
8919,15,51.0,1878.0,-0.49,25.1,88,19.2,74,7,16.1,0.0,44.0,70,3
15525,16,54.0,2590.0,0.0,17.3,90,24.3,92,7,8.0,24.0,11.0,80,2
18523,19,48.0,3622.0,-0.14,61.2,94,91.8,81,7,6.4,0.0,8.99999999999999,90,0
219,15,84.0,3044.0,0.0,82.0,90,86.3,62,9,16.1,2.4,2.99999999999999,90,0
8375,15,57.0,2905.0,-0.24,36.5,99,42.4,75,7,16.1,0.0,18.0,70,4
17061,19,88.0,2552.0,0.0,84.3,94,91.8,83,7,6.4,4.8,1.99999999999998,70,1
12839,15,73.0,2637.0,0.34,59.2,94,89.0,97,18,3.2,0.0,0.999999999999988,70,0
5338,16,29.0,1489.0,-0.24,22.7,95,26.3,65,6,16.1,4.7,8.99999999999999,70,1
2483,16,39.0,2021.0,0.41,45.1,95,26.3,74,6,16.1,4.7,25.0,90,1
5543,14,87.0,2490.0,0.0,82.0,100,81.2,73,7,16.1,0.0,11.0,90,0
5418,14,0.0,893.0,0.0,22.0,101,24.7,74,7,16.1,0.0,8.99999999999999,70,0
12929,15,84.0,2391.0,0.27,16.5,91,22.0,113,7,8.0,0.0,5.99999999999998,70,0
17059,19,88.0,2527.0,0.0,83.9,94,91.8,83,7,6.4,4.8,2.99999999999999,70,1
2784,16,56.0,2011.0,0.0,82.0,95,26.3,66,6,16.1,4.7,9.99999999999998,90,0
9410,15,40.0,2025.0,0.83,82.0,101,79.6,70,5,16.1,0.0,45.0,70,3
22731,14,0.0,900.0,0.0,23.1,96,28.2,68,5,16.1,0.0,62.0,70,5
352,15,72.0,2602.0,0.24,82.0,91,80.4,69,9,16.1,2.4,52.0,70,1
19665,19,91.0,2599.0,0.23,31.4,94,82.0,84,7,6.4,4.8,28.0,90,1
7768,15,0.0,897.0,0.0,21.6,99,22.7,73,5,16.1,0.0,38.0,70,1
13726,15,87.0,2520.0,0.0,32.5,94,79.6,89,18,3.2,0.0,3.99999999999998,70,0
15341,16,62.0,1747.0,0.63,16.9,92,40.8,93,7,8.0,24.0,15.0,80,0
0,15,0.0,879.0,0.0,21.2,108,24.3,77,9,16.1,2.4,8.99999999999999,70,0
19066,19,70.0,2572.0,0.17,85.5,94,91.4,81,7,6.4,0.0,15.0,70,0
21301,15,0.0,896.0,0.0,20.4,95,26.3,73,7,6.4,1.5,95.0,50,3
13536,15,67.0,2429.0,0.0,65.9,95,90.6,96,18,3.2,8.0,15.0,60,1
20160,20,93.0,2682.0,-0.19,55.7,91,86.3,81,7,8.0,0.0,6.99999999999999,90,1
11395,16,0.0,1370.0,0.0,23.1,99,48.2,67,6,16.1,0.0,27.0,70,1
17944,19,70.0,2557.0,0.33,19.6,92,32.5,85,7,6.4,0.0,5.99999999999998,80,0
11547,16,10.0,1545.0,0.5,31.8,105,49.8,75,6,16.1,0.0,12.0,70,2
12420,15,100.0,2851.0,0.11,17.6,91,27.1,104,18,3.2,8.0,7.99999999999998,80,0
5910,14,60.0,1731.0,0.18,23.5,97,16.9,74,5,16.1,0.0,6.99999999999999,70,1
3118,16,64.0,2302.0,-0.26,82.0,95,26.3,69,6,16.1,1.3,11.0,80,0
5375,16,0.0,1266.0,0.0,32.9,95,26.3,63,6,16.1,4.7,8.99999999999999,70,1
13857,15,76.0,2230.0,0.13,51.8,91,92.5,97,18,3.2,0.0,28.0,80,3
6494,14,17.0,2515.0,0.66,28.6,101,32.5,78,5,16.1,0.0,50.0,70,1
18973,19,80.0,2901.0,0.0,17.6,92,23.5,81,7,6.4,0.0,3.99999999999998,70,0
16429,16,0.0,647.0,0.0,12.9,94,27.8,84,7,8.0,8.0,12.0,70,2
4960,16,99.0,2837.0,0.0,27.5,95,26.3,62,6,16.1,1.3,46.0,90,0
4211,16,2.99999999999999,915.0,-0.26,22.7,95,26.3,60,6,16.1,4.7,21.0,90,1
5377,16,0.0,793.0,0.0,16.1,95,26.3,63,6,16.1,4.7,8.99999999999999,70,1
14954,16,120.0,3422.0,0.0700000000000001,30.2,92,78.0,96,7,8.0,8.0,3.99999999999998,90,0
14281,16,6.0,985.0,0.32,13.3,94,24.3,94,7,8.0,8.0,12.0,70,0
13634,15,82.0,2362.0,0.0,58.8,95,91.0,85,18,3.2,0.0,4.99999999999999,90,0
22128,20,39.0,1477.0,-1.57,14.5,93,23.1,84,18,8.0,0.0,202.0,90,16
7243,14,30.0,1543.0,0.35,81.2,99,76.5,76,5,16.1,0.0,27.0,70,1
11583,16,0.0,915.0,0.0,21.6,103,23.1,80,6,16.1,0.0,11.0,70,2
2794,16,63.0,2265.0,0.0,78.4,95,26.3,68,6,16.1,4.7,2.99999999999999,90,0
